iteration,duration,loss,accuracy,start,game,winner
403,52.066,0.5515840981966849,0.5639867966764047,[8 6],68811776677111155557700551133443355228844002222446600333300114455666633665533223377887744773388350066226444882255442755885800400,1
404,39.143,0.5520625857986008,0.5639867966764047,[8 7],7773311883333444422776688222255115566554466111100003300550066772244885588443322660044114477445555328,1
405,37.166,0.5516222406245729,0.5639867966764047,[8 8],833114433554400001155220044221133227755778877006677666622665588664411003344556633661122551166044,1
406,40.343,1.5513540421504466,0.5639867966764047,[0 0],05522224455444433668866330011331155881122887766777700337788882255665555116644220088004488441111046,2
407,45.502,1.550738222568163,0.5639867966764047,[0 1],100551133335533888811444488550000666644662255777722227766002288661177441155884422112233111188224788773322680835255545670167571,-1
408,38.752,0.5515563933069461,0.5639867966764047,[0 2],200332244554433555533337711114400778855118888776622666655228866110066770088000044664488447733463,1
409,34.157,0.5517345068622993,0.5639867966764047,[0 3],300113344441122224422887777885577555511880044662266663366771155883322552200660077240,1
410,46.239,0.5521481059029568,0.5639867966764047,[0 4],4001122224433331111555533665544226600662288117777663388880088774466114488557700225588337788445500551277552077234,1
412,34.675,0.551652643466999,0.5639867966764047,[0 6],60033338877114411557755554466667788008811224422223355663344772255332288220011665522662004044,1
413,41.576,1.549932095301732,0.5639867966764047,[0 7],7004455115544443333771100222255223311116677666633886688885577778877334411447722008844000011224488332133505,2
414,41.516,1.551279361795513,0.5639867966764047,[0 8],80011441166668866222288446677447711550022332255333355773388226611224444334422004455556600777755265584003300648,2
415,40.073,1.5510163697596588,0.5639867966764047,[1 0],011222200882266225566338844665588331155443300447766777733778800551188557711332233336644002244114422174,2
416,54.504,1.5512036600319699,0.5639867966764047,[1 1],1775555772222110022000044442277446600333355663366118888778866885544330088331122881144007700558800164477773344551488432233882245052,2
417,38.984,1.5511772133185573,0.5639867966764047,[1 2],211330033777700223322666611880088885555775566554488444466004400110055331111552255882222778833336622420,2
418,43.297,0.5535720402426739,0.5639867966764047,[1 3],31122003377770044772244221144008833888866885566665555115588227744334455446633007755773333553366005847176,1
419,48.167,1.550390886065555,0.5639867966764047,[1 4],4113333004422002233117777227744666600665577555588550088778888116644338866115566336677005544552244440033537076222250100,2
420,42.177,1.5499278729126411,0.5639867966764047,[1 5],5110077558800006677665566888822772244113322333344440011442288448866225522663377335533666644770022221466104,2
421,43.409,0.5516216109262635,0.5639867966764047,[1 6],666334411005544335500668800222288118822662200007777227766770011114422444400337711552211336600861124665566417,1
422,41.97,0.5516850427038822,0.5639867966764047,[1 7],711225522000077008877445588441188556666446633662233337788110066775533554488334433888822661144776658028246022,1
423,48.387,0.5515511223437872,0.5639867966764047,[1 8],88800330066335511556688226677002222557733771122448844447744110055336622338833445544004433114466117788777726442811676,1
424,50.464,1.550859959950841,0.5639867966764047,[2 0],02277337755338888448855003311115577114400116666446622665566881177887700777722441133334433008800004422882220683585451127452,2
425,49.241,1.5509857364756419,0.5639867966764047,[2 1],122441100663333000055447733666655557777226688338811884400445588550033113322334433774466114488882200116677887766008802886644462,2
426,48.015,0.551870960044527,0.5639867966764047,[2 2],24400113333661100006622554455331144665566777733887788557722774488881177666644332233008866002288007055004422116588344,1
427,44.789,0.5517495966589896,0.5639867966764047,[2 3],32200110088111144338888444455553355666600447788227777661177550033662222115577116511224422558833007733334488774412840,1
428,49.999,1.549014583715436,0.5639867966764047,[2 4],4223344663366667733887700771188881144001100225511555566005588445522227722665500664411220044443333228620857533731484754350330,-1
429,42.875,1.5505730566895197,0.5639867966764047,[2 5],5224455114433117722005533666644007700337766116688118888333388554422774444886600008800665555663322335581222266228131015,2
430,42.316,0.5514742456160147,0.5639867966764047,[2 6],62211665544443333551122440033005577667700117788448888663388227711550066445555220022553311334422332800872,1
431,42.173,0.5516490733432978,0.5639867966764047,[2 7],72200660044667777444488886611221133115555005533338877558844114477882233662288002222556666330076885640308,1
432,52.692,0.5515676046059257,0.5639867966764047,[2 8],822555544885566884411000066220011446611330077772233331166773355887744334400447766336655115522111122666644557422717608883388118868032,1
433,44.621,0.5518712160359109,0.5639867966764047,[3 0],03311551100556600661122662277224433775544448877888866440088553344114466777700225555774422118822880011668811117711345,1
434,40.919,1.5487913342245097,0.5639867966764047,[3 1],1114433004488116666778877005533440066555577772266228822223322002255224455444466115511771188886688001100364,2
435,46.538,1.5510029711056468,0.5639867966764047,[3 2],244334455225500003355666622111144660077771177887700888866883311554477661122882266442222333300448800665733772277501,2
436,48.554,0.5550760066929185,0.5639867966764047,[3 3],311881111778844887744115544447777224400775577114455113377334433227700223300552211225555336644663355660066665580338100400,1
437,36.458,1.5508258260549135,0.5639867966764047,[3 4],433116644115555665511447733222266772277000055886688880044003388333377882288112255224422376666277757485718487,-1
438,55.376,0.5524747280761952,0.5639867966764047,[3 5],5331100115577000022772255113344224444774488226666778866888833660055441166333322228877664455221122004400777738550144684811118805558755617,1
439,47.565,0.551676873402455,0.5639867966764047,[3 6],63311660011008888332222880077117777226677555500444455114433442244002200006622770055882255447788776611221155223488546,1
440,42.611,0.552850609467773,0.5639867966764047,[3 7],733111166776666441100332222440077442200115522888833555588446600885533336611445511334477221177118755444655705500004630602,1
441,40.944,0.551547697533814,0.5639867966764047,[3 8],8331122110088222266000066115522554488557733777744664400772244553322334411667766336655887788118888443444247135114,1
442,41.24,1.548900600590904,0.5639867966764047,[4 0],0884455770077555533335511332244882211117788006622666611667711220044110000225588556633668866444433447744622,2
443,46.337,1.5504029639354429,0.5639867966764047,[4 1],1442211000066662200332233336633776677445577551188558888447788224444334466005500440544831122225522772262856553815171613303511,-1
445,44.474,1.5511507704030871,0.5639867966764047,[4 3],30055111144223322002211557777550033447766663388668844881188772222660011006611667700771133556655554466245411744,2
446,39.006,0.5515004848336984,0.5639867966764047,[4 4],40077666600661177884411887711115588557733442222003355223366883300551144665555667700881122682277772288624,1
447,39.619,1.5508926047778222,0.5639867966764047,[4 5],544113355666633442211552222661188660022770033777788884477332255882244664400550011443366553300775766744,2
448,46.041,0.5531667554021549,0.5639867966764047,[4 6],6440088112288772211660000555566771144227755885533003333886633441111774488447788226622225500776655118800668833557738854242320,1
449,50.958,1.550570650309924,0.5639867966764047,[4 7],77766554455111177881188880044666600550066333377224422223311008822553344887700227744440077312288441155886611375576443011400,2
450,50.181,0.5532661709555008,0.5639867966764047,[4 8],84400002277551177880011223311555533338877224433666622556677114466885522118811007777337700557744158862883300803355006477632222042,1
451,46.512,0.5515188605206608,0.5639867966764047,[5 0],0554433883300448800113322551144222288777722663366661177007766886677447733112211552200334455558811184415323444046,1
452,41.606,0.5520678189215484,0.5639867966764047,[5 1],122554411004400221155666622330088668833448877337777557711332244220066117788446644555588882277660188114433136,1
453,49.984,0.5517315286249083,0.5639867966764047,[5 2],25544113311224433220033000011447700665566668866776633664488110088773377117777888833884400444466007744521118222233334422885022705,1
454,46.056,0.5516841487587426,0.5639867966764047,[5 3],3334477220011776655114466222244331100003355667788880088448822115577554411663388330044223322555500586600726611328,1
455,38.01,0.5515088193005138,0.5639867966764047,[5 4],455006666220044333366332222551100111144881188887766777700338855882211227733772266117711660022840077447784644,1
456,52.355,0.5523924438672525,0.5639867966764047,[5 5],511662233113344224466004400665500332211777755887788883366882222552200228844554433330000112277441100557733771188607764844261472700811,1
457,38.044,0.5516172303267468,0.5639867966764047,[5 6],6550011222200666611330077552277773311114444334466880088885533660000332244774422881100441177116644584,1
458,53.206,0.5518816852674349,0.5639867966764047,[5 7],7554400227722000033443333114422117711555566116666338888668877882244883355005511006600118855881455222252662230441677007466547,1
459,49.953,1.5513171349222226,0.5639867966764047,[5 8],85500116611330033668833887777007711446644442233225522443355666677447766551188660044880000553377331124575067872020834413340,-1
460,40.585,1.5509359476658824,0.5639867966764047,[6 0],0448822001111444466115555003333226688338855224477227777116677008844112222337766557733553300666633664255107,2
461,46.67,1.5503499651212358,0.5639867966764047,[6 1],1110044005522113333224422665500774477557788663388881122884433770033667777662277331177116688334444554488772605382568580,2
462,47.067,1.5511830439373178,0.5639867966764047,[6 2],266113322441177334477223311000077550055556688118888008844557744660033552255111166667766336644882200228851443300104,2
463,42.778,0.5518026111371325,0.5639867966764047,[6 3],36644334488330088006655550022552222774477887711115511221177000044556677662266114422886688553388882188410,1
464,42.38,0.5528034463594214,0.5639867966764047,[6 4],444115533225511222266667777448811333366002200007788558833110044557766884466227722330011442211116616335522465,1
465,50.275,1.5511771698831713,0.5639867966764047,[6 5],55500110022776644445588114433226633883377772288551166004411770088223300778888440066113344886688005544762222000155236678718126611,-1
466,38.764,0.5515885752664788,0.5639867966764047,[6 6],600770000557744661144551177554488118888003366333322882222112277335555225566777711668877883388547,1
467,47.641,0.5524886356873918,0.5639867966764047,[6 7],7664444001111000077115544556633337733227722002233882288551144887700446611331122117744118844222255880033006811675,1
468,42.209,1.551311495431656,0.5639867966764047,[6 8],86655338855440044446611331188330000225511221177222277774488006633228822337733555522667766660033664155881111634,2
469,40.614,1.5496057340148703,0.5639867966764047,[7 0],04477440011002222111133223344338877888866116666556644555588007777557722776688554488442266225522082,2
470,50.997,0.5519711625859036,0.5639867966764047,[7 1],11100442255008811886666777744002277552266445511333388336688770033224433778855776655558800556611553722006600114488228888422231600,1
471,43.792,0.5516004769178459,0.5639867966764047,[7 2],27766332233001100336611660044115544552255888844887777882288664433446677002222442200557755000088118800773333113121411,1
472,42.369,1.5506446050950267,0.5639867966764047,[7 3],377223322111133000066112288778888666600444488555544552244117755003311664466222277118822551144220088002260557777684,2
473,48.439,1.5510346891883044,0.5639867966764047,[7 4],477112211662244446600550011775522665533003333888844880088668822220044223355777722555544114433773362778005856705140764528,-1
475,38.081,0.551854445581399,0.5639867966764047,[7 6],6775555111166664411333300004455774422003322118822888855448800668866008811440077223311222244334444678,1
476,47.557,1.5479298172748193,0.5639867966764047,[7 7],755115500110077440044448811888855338833336633225566222266442211443344557722776688770088667788223355558840666655480,2
477,41.039,1.5487657355925593,0.5639867966764047,[7 8],877333311008811113344007744448822002266664466225566555533551177000055888844332244222233663377116611252,2
478,46.435,0.5515509455614516,0.5639867966764047,[8 0],0882200223366333322117711007733444477441166886666552255557755004488111133114466443300115544551600672222770000378,1
479,45.654,0.5524744889046551,0.5639867966764047,[8 1],1886611440044666600003333448833115555002222556677557722447766221111771122005522887777001133223388227844445544216,1
480,42.714,1.5513177908176963,0.5639867966764047,[8 2],2886622777766663377331122008800001111330044334411447755774466778877224455448855881166555500556688883077015,2
481,53.423,1.551164618162528,0.5639867966764047,[8 3],388110000336600556655111133771188446644447755770022772222552244220011553333555500888800778855887766777233221176662266112288604063416143031,-1
482,49.599,0.5523286267661762,0.5639867966764047,[8 4],488555566664455000066003333002266777744773322551111221188778833442277668822228888662243661177001100553200465578113088007,1
483,47.734,1.5511578679154039,0.5639867966764047,[8 5],5884444335522668833112211556666114422332277440011770077775511880000333300448888665555778822881544662222445870820606367644147,-1
484,45.031,0.5515324118625488,0.5639867966764047,[8 6],68800001166111133003333778822667755004477444422225533557711552244664400227700773322005544110060888833114767772215651,1
485,44.24,1.5496945843664183,0.5639867966764047,[8 7],78811115500553311003377334400002255447744228822226611666655663388441133555522448866227722330077668320664444608,2
486,47.301,1.551130277549848,0.5639867966764047,[8 8],833112211330088002277335555110077774444552266556644668866337700550044003344333388778844115577114488116722332255324,2
487,39.869,1.551292604533273,0.5639867966764047,[0 0],03355883388550011771111557777663366662277222211448844440022441133225544223300446600667700775477834,2
488,43.453,1.5494346382532436,0.5639867966764047,[0 1],100775522116677778844668866555544882222440033113333228855773366441111883355660044337711770722338277412256220611526,2
489,39.51,0.5519181048516493,0.5639867966764047,[0 2],22277007744223344443366664455665577335511001111668888558822883377114411220044778866776633887755553333026,1
490,47.999,0.5515441137415154,0.5639867966764047,[0 3],30088338855553311552222111100227777554477448844446644550000770066116677117722442233335566557766226633666511332377834,1
491,41.867,1.549202435552512,0.5639867966764047,[0 4],400334466663333882288662222448811110011555566775577772233770066884455225533554433660077444166117766408,2
492,42.203,1.5512970989732995,0.5639867966764047,[0 5],5006655226622221166330011441177775544443333448855888877227788003311228811004477446611886677337706883388466,2
493,41.527,0.552117243802307,0.5639867966764047,[0 6],66644007777888877333300222233444411662211118866551155558855445533220044336600008844667766117755774488126,1
494,52.636,0.5534715456666792,0.5639867966764047,[0 7],7004477664455886666887755440088111155331133336622332222441100228855773300118844442266550066005566116637888837443807225522012,1
495,52.287,1.5506182260592525,0.5639867966764047,[0 8],800333311448844111122115544665522336622005577667777228833775566440011882266110000773322770022558855335504778883051344555384342222444,-1
496,52.003,1.5463663550403886,0.5639867966764047,[1 0],01144888844000077774422112288776677555500335566663322336644553388554444111177118800558866882244778830227722551614665522081,2
497,40.227,0.5520507896085097,0.5639867966764047,[1 1],1332222338822007777008888003355775511552244448866664466334455336688442266227766116677443300117711404,1
498,44.919,1.549622683554902,0.5639867966764047,[1 2],21155224455000044003344773333226666553377776688118888778866005544110022001166225511336677442277228855884488364,2
499,48.716,1.5497445870383162,0.5639867966764047,[1 3],3110033222200444411225555885566336644888866007722777733778877002211774400114433334422665533884455115502335244647288082,2
500,42.712,0.5537536693277357,0.5639867966764047,[1 4],41155440033006633556644551188886600882222887700772277331122336677447788002200113322555533448855004422162246865266166,1
501,43.81,0.5553533933900526,0.5639867966764047,[1 5],5114400006644550088886655668844117755777722773333113366334422337744338800224477887700776833552218246533055584844,1
502,40.996,1.5499563871524167,0.5639867966764047,[1 6],6114466554455110055888866770033007777883344333322228822001122666622448855668877335577555500884446004000206,2
503,46.448,0.5524922871883269,0.5639867966764047,[1 7],71155778888553333558822221133772244880077440000446666226677556633001111665511441188112255223322886644442555083311060,1
504,41.68,1.546437169033168,0.5639867966764047,[1 8],8117788773311553355883300557744884444000022006666442222775500443322113344663388228888668801114455665555125,2
505,44.477,1.5507108176008306,0.5639867966764047,[2 0],0221133441177333366667711444400006622774488885533558866551155008877226644330044554477778844222255775244681,2
506,48.481,1.5491612282629985,0.5639867966764047,[2 1],122441100004488882266886666555511445533330033770077773355443344223388006611776622008877227788113311115400222011867,2
507,49.378,0.5516175950456027,0.5639867966764047,[2 2],2550055331100001144334455116677663377772266440088881188228844880022004422441111554477444611223355557733666621775566558066807,1
508,39.443,0.5523882060454495,0.5639867966764047,[2 3],3228888555511884411333344442211008800005566446600667777117733661122004455337788114488335588775577024,1
509,52.579,0.5528642938436834,0.5639867966764047,[2 4],42288334466335566558888111122116600110000443388775577667777884477118822337700880022226622003366440066661177313144885254586442774,1
510,45.471,0.552582187396386,0.5639867966764047,[2 5],5223333440044880055881177112211553377008877664466663355665577222266002200662288224433886688445311000611667422744,1
511,52.08,1.5502427856911807,0.5639867966764047,[2 6],622447766007744115511114433775533330000886688882255550022881133664444554400112211661100334422006677887733522704871727766634665,2
512,46.06,1.4948636712739167,0.5630572523428311,[2 7],722447700441100001133005511557733443366556666228811888877884422663355333388660088558800668834448827554400771144546,2
513,43.076,0.5565873590053988,0.5633797473157036,[2 8],822443333008811113311440022116600556666555588447722777711000077006677334466337755335500448888557788774444164,1
514,49.078,1.5395573952082318,0.5615016883560344,[3 0],03377007711113344441122221155227744888855116655446600886688004477220022555500662233114455884434228811787102661182467666463,-1
515,41.478,1.5348400440914363,0.5590545206207079,[3 1],13355001122008888002222555588334444557744664477667733661188227711554433224400775533006666885522665566221284151482342,-1
516,48.592,1.5438240229701425,0.5572713131236484,[3 2],233552200005588008822221188115555661100774433002266004466665533337766447755772255444422777733117711441122445166713,2
517,47.358,1.3521781318566453,0.14739917289524604,[3 3],3225555008822888877770022336655776666005511664444221111446611337733880044881122220000118866885566226678445522410076306835453,-1
518,48.171,0.6562385311649007,0.5303904086201009,[3 4],43322112288441188222255337788771155554477665566660066330000885511770044883366226677375522001111661144607777445588024,1
520,38.62,1.4265088881285117,0.43565276776567896,[3 6],6664433222255448855882200330000551100776611117777223388441188774466557711221166331144224400206888081833786,2
521,53.539,1.2655144120440527,0.34140835451682666,[3 7],7332222667766224433111100664477114400001188005588885555227788334444556611775500772255770088442200228866554466041518163826848747766,-1
522,43.921,0.7738550606616666,0.38701293773949996,[3 8],811331100882200552288553355112244556600666644448877447733772277001166775500446622665588883366880073223333003344341,2
523,43.987,1.540971829652405,0.3887202640664719,[4 0],0441188110055335500883344223322887722557711666677662211447788002222777733338822665511556644663377555588554433612,1
524,52.921,0.567158964138778,0.38574192814053193,[4 1],111003344336600666633770011886688554477887755552255772222440088113322000022112266227711556611667777342288844480551144558077404,2
525,48.26,1.0694735257659476,0.0816481390143036,[4 2],24455113311223366556633000022110088007711888877776644446677005500668866661177882288552266225555333344114477222276020353738321116,-1
526,39.837,0.7697602630545112,0.3710020108510073,[4 3],3440011116666007733774488770088886633112266225588552277224466881133336611003388228800005577775533556655102,2
527,40.022,0.5775008106928539,0.38223242402397845,[4 4],41100001155550088885533113388332222442288777700667766662211220077334477446633556655443366881188640,2
528,39.79,1.4610224325564722,0.38120802822779526,[4 5],55500220033226644336622446655773377770011771111008811888855338844000055113311227766668877221166333355652,1
529,46.901,0.5648966586992071,0.38858747201881855,[4 6],64411336655330055111100002233222255447711886677778888448833557766220011442211558855660077333377006633112611604,2
530,43.498,1.5416993531088639,0.392950639298858,[4 7],777664466557722225555661144001100002277882233331188338855330044880033550088668811558888773377552266771177432,1
531,42.655,0.5799470141963293,0.38384489888834084,[4 8],888223311446666228811113333440011553300005566552200777722664477887744445544117766884433555588557044203,2
532,49.101,1.5368962522087284,0.38669044276662745,[5 0],00011774433661144002277225566662211335533331100337733441122448877007711888822004477886677776688446602881166415266522,1
533,48.275,0.5629589922583821,0.3844140076639982,[5 1],111336633554466776622447744337722220011550022886600888877883344005522555533000044118811773311448826664445661166580,2
534,39.932,1.545343670485177,0.3854384034601814,[5 2],2551133001111446644220077770033332266556688447788881122880088554444110066773377663311887233443352740,1
535,47.068,1.243778864710934,0.5167507682968472,[5 3],35577338888447788117711114433445566886600006622220022551122446611337700441155228822332211066633667744883722664855854,1
536,41.294,0.583989510267391,0.5520924232651667,[5 4],455334400110033337711770066446611888866228822227744220055885522665577223366004444111155113311224433007733521,1
537,37.301,0.5684596524245451,0.5609894904579429,[5 5],533220022331155777700774433441144221100338822888866883366000066556622552277881122448844445588501,1
538,46.065,1.440504354120916,0.5101491064992222,[5 6],65544664477442222776611771111223322885533330044888800003311882211662266337733667722006600550077770024413340801,2
539,46.381,0.6978363815116962,0.4027772508252077,[5 7],75533773311113300006611667766558811888800226622004444224488445500555511222288335566338855468866660077774033634,2
540,41.56,0.6715271503637913,0.5088591266077322,[5 8],888222244551144112288001100008833553300666644337766777722554466003311884488770077556622005500447733663333281,1
541,36.136,0.6979743164404117,0.5602686193421103,[6 0],06611001144446677008877884411558855557711222255224433220033772211336688663388000077776666545,1
543,42.828,1.5407948163072924,0.5583336495048754,[6 2],211446600441122000022888811667777448877005577556633335511558866668822772266440088003344443388336733218,2
544,42.805,0.5676451569459322,0.5629244602951777,[6 3],366113311777700006600222244774433221155338844555577888800554488227722881111003377333300771166662233441122575,1
545,50.403,1.5185734532338788,0.5602306787570664,[6 4],44422662200440011777711225544336600555533337788118888558877330022116666338822883322223311115577667700880000768455113355246,2
546,48.0,0.5582247969912115,0.5614637477709906,[6 5],5552266003322443355110011440066448811888855883388228877337755778866667777005533447766220044442233002220880366368,1
547,40.203,0.5529610023386559,0.5616724209887316,[6 6],65544222255777744770066000055111122114466880088883388223344337711553311007755664488558844117722778244055,1
548,44.974,0.5566388729946686,0.5627347573699586,[6 7],7665533773300551111552211000022668822778833880044334444777744664411772244556666225555775588550088118888771166322,1
549,47.352,1.1968130999731894,0.16657813863489776,[6 8],8665500880044111155444422555533221133336622002277773377881166448822660033557700775522446633112233851100666344771177414187276,-1
550,41.732,0.9615175788918819,0.23333459801950146,[7 0],011881177778844440000441166445588666633005555227722332211336622882222557755337733556611226600333422048,2
551,36.003,0.7510373060121996,0.4985392874758129,[7 1],17733666600112222332255335511005500776688224444884433888866446622002277442211330033115522800,1
553,39.974,0.57849991566754,0.45111355617103616,[7 3],3770033001133221111220044774422448811550088885555662266336688775544666600665522884444002233114411783388200,2
554,43.987,1.1080740135590221,0.5458511970254581,[7 4],4887788331155550000111133440077338844552255666644772288662200663300446611008800221177557700551122771148554677677,1
555,59.047,0.962521164152831,0.10907918200098646,[7 5],55511227700331166663300225544443344661177220000884488883388557744778877776644004455665522441188111152662211310010771422305066067688682288022,-1
556,44.935,1.082422113767963,0.3656713586523504,[7 6],67744662244552233225533007711113311005566440000888833884411885577226688660022880044773344448033555511558377536,2
557,43.071,1.0289275595601148,0.0743825169784118,[7 7],7223311220055007733335522444400111144554466118888226688667755883300443388771133776633227788116666556622880741584851710,-1
558,42.103,1.2144517986975376,0.3466251849603521,[7 8],877111100003333881144448844664477331155772266662277553366551122330022220066113355550055260011663377007777432,1
559,44.785,0.7422302659648992,0.560742876655158,[8 0],088113300443366444422112244552277446666770077663355771155882266550022551100337777332200111144116344000315654,1
560,44.481,1.4740081812621204,0.5187995598892134,[8 1],18822005555443300224444773311557777113388000066226666446688552211448877550033553377008866007722558840433347823,2
561,37.676,0.5674633842932596,0.5423606632014266,[8 2],288666633227777336622331166880000771111552255554455004444113300887744665588443333440011775722114422224487076,1
562,37.921,1.2309704313646803,0.4510376750009485,[8 3],38866224433000044442266881122336611115511770055557777550066773344552200331100888877884077663377102,2
563,40.898,0.6634047906471828,0.5515612550745532,[8 4],4881111004477003377773355440055883311551122332277226666886655220088774411336600776611664466333300114433445533842,1
564,41.841,0.581806521224181,0.5616534506962098,[8 5],55533336644226611331144558888662211224400330000777755771177660022773344338800448833770055118811556688274,1
565,54.482,1.54645399447546,0.560515233144895,[8 6],6880055006655553300332288222233664444227788111144777711776600443311000088551166220022115588887700118844174466366612552488373677207,2
566,46.938,1.361744365204413,0.4799484008043404,[8 7],777444488554411553333117700113322225588004400226633666655118822110066776688111144227722330033773344771122005500788,2
568,55.139,0.9355622458532664,0.42499146336836513,[0 0],04422334488332200888855001122555566446655116611776677773388441188662222882277557744554433778877105522444077233317030608163366880355366,2
569,39.653,0.6460074029643575,0.5488105626588762,[0 1],10033113322220044118844882244336622666688667766334477333355006611446600005533775577111155551177007777264,1
570,47.113,0.5615163036018544,0.5593201047160147,[0 2],200666633555533331111222288003366115588884455444466770077778877442211885522550011440044110088668833773388127716447766560,1
571,38.347,0.5559892409089348,0.5604393519748074,[0 3],3001133441166660022224433667722774488118877882255885555005511440088331155333322668844552211117711028,1
572,45.848,0.5546208041750811,0.5604203816822856,[0 4],40033448888336666332200111188224477117777226655668855551155774422330000775533558811228844113311661144667766443333822,1
573,40.998,1.534003915617048,0.5548051750958,[0 5],500335533663311662200886688115522221188887711447744446677227766661111338833448844556600002255558855142,2
574,44.182,0.9531649322442137,0.39771218272185754,[0 6],60033113322662211881155664422335588004455778888774477337711008844114466772222553300224444001166668077005500043,2
575,46.643,1.0943476270995216,0.12381909929051106,[0 7],70033771144441111333300666644557722552222665588118888442288335566001100886677887755553322336622446615447344050272082808548313843,-1
576,34.028,0.7431634222755977,0.33964411731228894,[0 8],800111133338833443366884477445555112277221166665577002255446633224411771100448811887600342,2
577,51.561,0.5683972969925344,0.35785559813332324,[1 0],011220022777766662233004466334411447755553377883388886688772266771155770088444400774455000055117735882211116422228811880035654,2
579,44.805,0.56168505998184,0.3649884281215616,[1 2],22266337711666600002233007733224444005544555511887788884433111155008855880033668822772255770066776622001522834,2
580,40.029,0.5585620843824426,0.37335432712372424,[1 3],3114400337777002277447722882233884411006688666655775555667788112255885522448888335544443344200011880044608,2
581,45.477,1.5482449516446466,0.37231096103501915,[1 4],41166004433003366115566554422225522112288224477666677227777888866887733884488334400664451770000218801385101174718175,-1
582,45.536,1.5402120202119391,0.36322419091702396,[1 5],5117755337733000077004433441144556677881166008833662288222255884422664477113388880022001122772244666655223866844,1
583,47.735,1.389998307263404,0.29832682019956747,[1 6],6110088002222881144887744662244003366777733335533005577555588664411337788223322776600445566552266663388443700142,1
584,37.994,0.915829040580524,0.4722464620404447,[1 7],711336633007755000044005533554488442222661188667722882277774466003377331155111166665566445577601,1
585,41.918,0.5810830218540554,0.5342793185870927,[1 8],811550055220066662288227777885533113300336644774466772255444488668800002266117711112222483377333355887700408,1
586,46.358,1.369044905949919,0.3569639943847934,[2 0],02277665566445533773344003300551144662211117788881188668855443355007722447755883333113388441155770044474088287,2
587,46.964,0.6046179368735455,0.490021626133475,[2 1],122335533440044445511008833885588770022771177772266661166556688003311448822228888667766330055557788115200001133660066237,1
588,39.029,0.6272989429857636,0.5606859657775923,[2 2],2447733113344111188883388554455775500220000886677666611440033225566884422772233770011221155551055304,1
589,53.988,0.9683884717556352,0.4805175095799977,[2 3],32288338811112200110033444488007777447755552266665566771155446600664400004433778844221144576633668822587722227733331133502244116611785,2
590,49.112,0.8548573073526148,0.15341275562469173,[2 4],42266665544551111006600227700777744113311885533338888443355557733776633000088220044883322112222881171686470305014080464487,-1
591,40.885,0.6653100738092006,0.33105057479986344,[2 5],522445544114400113300558822888811666633668877773377000022665577885555660066442211227711115533331177503,2
592,48.561,0.5829458760140217,0.33363053458284325,[2 6],6664433112233440000118888448866227788551155550055225544557700775533777733220066880088776633883366556600442410358464744,2
593,47.333,0.5728302797228891,0.37667412831505864,[2 7],777112211005555885533778800003322883311665544886644446600662233441177550011440044776611338877336688220088111677424,2
594,49.057,1.538833759381752,0.3785332169822059,[2 8],82266665500558811110066118800444455334422333366773377772244008855448833001122220033887711778888660077663311335277564,1
595,49.323,0.5537697711833031,0.3785332169822059,[3 0],0336622550077447711552266113355441122006644887788882288551111001177770000444466668866773333227722118800523388443377522,2
596,45.592,1.5348936986324284,0.3750806237432181,[3 1],133221122440066446611003388228800448855665555778877775511772277337711118866335533660055881155000088883700144,1
597,39.347,1.5181261609268217,0.36187730014796826,[3 2],2330022880088115511335522661166885566004466444411777744772255775500776633666655886622001188884488731,1
598,52.396,0.5651313799182165,0.3728800698106765,[3 3],32255114444220044115533005500666622116688228888773377774466775544552244001122227722334477110000778855556811703354331133680,2
599,52.918,0.5521351020589976,0.3734302082938119,[3 4],433227722447777000022666633662288445566116688665588118877885544667755110055225577112211440088880011774424113500382,2
600,38.948,0.56245269961225,0.37883674166255643,[3 5],53300552222000077227777331166661155112244664477884488880033440088550022886688771111443366337766201,2
601,46.236,1.5470159537179369,0.3789505634176879,[3 6],633771166004477444455115555000033110022227788668822887722556677664466558833334433884488885522332200557133040,1
602,36.593,1.5295258278663373,0.37138141670144553,[3 7],77711221100003322224433444455005577551144888811666622886633660088440011880044117788774477327,1
603,44.566,0.5684518362747436,0.3729559509807641,[3 8],833111122882211003300885500555544441177227777660066664433445566778866880044001155881144775577446655226633335533600,2
604,42.864,1.3568515392538778,0.4105550707591911,[4 0],0441133332222000011552244660055666611667733772288558888774477551122114433555544550066330033442255338866881446257,1
605,44.453,0.8423126070775704,0.5346397541450089,[4 1],1440066005511888866555566883333442233221177770022773388771122554466662200881166443377880077667744884445226633622,1
607,42.955,0.9085309760183998,0.4404712220662443,[4 3],33300441177113366448800661122778877662288220055553355885544772244440011000088668811446666773311551110775577742,2
608,49.763,0.5863002239025977,0.4103843381264939,[4 4],40077002277222211551111775500888855884466668866336600333311445577442255552233220055338833006677665566400041228877881188261,2
609,42.721,1.5488840160653639,0.4108585954395417,[4 5],54422227755773322330011114400003311667766556611886688882288337700662255887711774444110077772341215026364130408056066,-1
610,43.093,1.1920195149199717,0.5250787267139659,[4 6],6442288663322553355441111885522337788776600001100667777008811556622661177113311227722440033007744558833888822043,1
611,41.373,0.8491503453846627,0.4066661607921994,[4 7],74400005577225555222200882211117788118833113344666633668800776644335566554422887733884411227711001162430027086,2
