episode,loss,game
8134,2.8477914870931254,44400004488880055447777555566776644227700114411226622228877885533884433006655772244551100331166118833334466336666886603537
8135,2.849082320690743,6228811447788443388001133003344551122775588776611667777115566553888550022660044117722444188221088307555457528668646366000605
8136,2.849026567069019,0888866222266001155557777117700225533337722000044338844111100335544446633668833440073066671664588221122761
8137,2.84961131724809,733660011000077886633220022447700335522550055117777441133006622664422228800883311444466661181604403445153712
8138,2.8495438020739075,244446600888800662277557733551155226655005533111177113377772288666644333300220033441100116688778833882360776555648844247
8139,2.84967185743817,4442266008888006622117733115533777755557711330022336688556655000011110033227722220477441166440611886666748
8140,2.8496955848848353,80000662222668855111133775533117733335555444477115566774488330011884466110022066642772255776601632
8141,2.8496617401863205,58877004411882288663377223311000088113388332255551144771111557744556655224433440077333300666611244846062647868
8142,2.850243558056401,24444660000888866223311113355775555332277881155882266551122117711661100222200550033006666884404552433677733772877456
8143,2.8509908287858536,6550022004411112233557722446622880000885566110011882255883333886688443377336144447744554487776077003344206
8144,2.8504446832821055,62222660000115577113311888811117777444433778822116633332233551100770033885555005544553200661144112426556666447405268
8145,2.8512213000642364,444116622555544335500004422005533665566772222334400668888776666330011771155883311007744775522778822111133773328446611280
8146,2.8505613733785515,86666551111553333777722000022885500444466335566447788776622118888113311441688334222567600182
8147,2.8507036655773406,4223377112255553311333322885500338833005566554466227700445577336677663355881166661111886688777788880483417752460647420
8148,2.8509442393517723,400008866661155331177335577222288442266775544332211220011113388005511445555660027116655048811888833334411085446337746887766470
8149,2.850956822348381,1444488666622228800005533337733113344227755558877002266557777220088552255115544112211881111668822445477110034660066378
8150,2.8514866589615235,866881122116644003322778833774466336677005511552200226666000044448801338877662288224477222144556655777755343
8151,2.8518166889533605,311665522225555330022770066223333775577666633660088771100338866885500113322441488346617356672005588880000447
8152,2.8516628876083456,311117777555533002222008888666655007722884444551133448833556633337733662233225577115544226600661188114411004477440033885588280
8153,2.8517602498416403,655887788338855447722115577002255334455661177332222448811220055551111331166884422666622335500110066330033660077118411440
8154,2.8517018207700295,47700442255115555006611118855772200774488886655883377554444662222880055334433881122330088226688777788441457376402471
8155,2.8521929713642247,66688228866222211227744448811550055887722554477113344524411777788546677665300770000880066001100242166418833336633804
8156,2.851300774579622,888002266662200775555335577772244445511554488771133337733110033000011778866336611114422112233227700660054667766538
8157,2.851772916050267,444118855665511338888337744886666440022668811443311110044660077333355227788225533220055447700006677662214223300350
8158,2.850890882618096,48822330022111144333322553344007766551122441133110000552266446633887711888860885577778801673355884288327722075
8159,2.8515318595490253,51133771155000022336622775588667788003322668877220066117777004433111188884488246600555521244400708
8160,2.852190696902877,433776688777788552233226677335555771133334422444488227744661178666600553311551111001122114411662222000088007400683363088
8161,2.8529740537248034,1114488558833334444552244771177778866222266663322880077227700441100330011331155112684335533764400008655550055742020656
8162,2.8527124674095345,8222233771133551177556666000088333311114444112255777700228866226688007722445555221155336633227780665544243304661406764
8163,2.8519981915555443,088886666551133557755222211771111553333880066332277770000555588224466776600447788556688440011883411662100245544442
8164,2.8523518138959103,388882266662211777755331111880000773355550011660022774455887711551122333344330044442288667466556644805522557086120245422
8165,2.8525371547071585,46677338822668855445588118866448877661111557700772244112222114444000044774433662233452288002255556633110033335016660777883377127
8166,2.85219894089614,36600445511444466775522441100555500778888500022228877771133225388008833111166443333006611776622663188140747068866673
8167,2.852100320905203,188880044777722774422225522115566444411662244550077661124006633775577886668734463114333253355158
8168,2.851116490276214,68888111133335555775566220000221166008877337711772244778866110055223322225500670033007777443312776488558833882444145
8169,2.8511996972230627,0557777551133331188882222666655663300884444771155001144664488002200337733223388335522112277228811774000486100716
8170,2.850807428467237,444220088336633557766221166772233778888551188111100004455332244331155222266550022886644666877333388007700117711234
8171,2.850323664055087,68833440011005577776655111177555522007733337722774444222233885544880044116611447711881153663311330211286
8172,2.8510215701394777,800002266662255333377111177773311885511228833550066884466004411008888222244770055558816336644223322778344803444367722165
8173,2.8513572452367426,433448811551166000033886655006611007788775566773333663322771111885522880054668822117777222200112266270024113764244451447080440
8174,2.8518414043647824,322228866661111775555337733880000115500444422771122663333660088772200778888443355116655777744556677668833452211424
8175,2.8513623257950242,6116677664433006055115522226722442211331177335588000011110077882233774455556844114400444700333322783388885542034
8176,2.852053172975369,62222668800008855113355775555337733117744443344005588333388220033225566667777665522886600664477111100115500741
8177,2.852579079871966,24466448866667755552211334422663366001177333322777744441155005588887761223811110000354455370088478022806042516142218
8178,2.852803863896032,1882255338866667733551144881111557755660077112222441133116622117744665522770066336644776688330088442100444400333377772555488877885006180
8179,2.8531819619655012,855227711442222665500664466221100003300773355668866332288224488778800440088338888117777553311333377667722015555774477016666111188444416054
8180,2.85222321048169,53377771155118888666600002233338822441122557766222200447733667788446644001144550066552277555544228566111177274
8181,2.8521652878378863,455113355773311772222888833334400666600227755884444337777000077115522661166776688005567441100111144886
8182,2.8525137959349482,8556677555511882288114400443333886611008877444455446633772277336666222266880022552200777765770000358
8183,2.852821043990329,2004444007777335511331155226655337711667755008888332211447788663344225555666622228800224415484877661066085
8184,2.853122432181231,455006688440033221188222266661111446644115544336655223344455511771138662200110055775587772677000021256
8185,2.852197755722779,25555114400552211777711002233115500445366660088448866224466443377003388883301881133368822772222867781226731674117620
8186,2.853019627943146,23377773311555511666600008888226611330033227744447711445544117722557788448877005522228855880022006622110044046
8187,2.852736142866883,3773311668866445588775533443422555511117700115577885522771188882214777766002200774400446088300
8188,2.852356900798381,8666611553311773355772222000088111144446677555511337711223344770055664400228888777788343277658822654
8189,2.853060447977746,033007722333311008822445522228855446666334477111188114433550066776644448833668866221166115538887788057777456
8190,2.8519184217360434,144884444006600333311008800118877004422336677332266141766220000552288225555881355334722471
8191,2.8519371928271897,70000228888226666333377551111553311773344446655008811440066778877772200771133227744558855756688001100335600543211824
8192,2.851633989145748,766227744335555668800886633888877002233778822660000661177118855330055220077775588114444113366773288345577201100366
8193,2.8515029919176205,35511117733770000222288886655331122668800444433884422332211006633664465556333077711557744554477558833441144024768772201682
8194,2.852159369123836,6888800776633662211775522777722661122440033881166558877441155666677110044746644335551883333008850534
8195,2.8521415891214947,1666655553377222288880000552277331133336622117755885500335544114400444488338866110011556677111122002266818607064
8196,2.852118128605719,022668833775555770033331155332277220000550044778866667777441177662244334488742288552566112633084444554408116655888801082461851141338113536
8197,2.8505463389962684,0116600880033111122447733338822223344000077888811335588442288551155337766117777118655775566772277448416226666863366430
8198,2.851342867626309,10033885566661111888866444411447755222277774455123318773355330088143333226677880066555588336633442255772200007700448844660055002625476
8199,2.851496305506015,7223366883377003311118888117755334477110072228800112200004444882255550675785582446644333322666614554
8200,2.851950039755386,566660088880011777711557766222233335533221111444477337788227744338866770033665500555522000066445511661100775588554722618
8201,2.851154398096558,36655114400220044775577773377113355881166448855331177666677887722445522882266886600633344338833025544227555044461018
8202,2.851334059947378,266773377552233117777113344666622114444220025776611286633338844882077441166006644336684000011004111555566554
8203,2.851473180605255,00066441188005588338888553366115566557744337711778866884488226677775522554422772284008020466601410761113
8204,2.8518547037642095,77755333355111100006666882222330011338877881177663322004444885555667711557733116600774433445544224522883378688
8205,2.851455538230734,7113333557755666600002222881177330088221166774477887700661155338844440044226688665588554455552255032204112246388
8206,2.852271331194594,44411552255884400112200008800778822221144223377228866003355116655664433447700555111004466336662445711781188333322726
8207,2.8513705773718123,333771111775522220088880066667733551188223344447700555533115566332266554422881166227744883388446600001133668877812100272
8208,2.8509982947840906,466221177113300115500335555222233888800441144886600665544778833228811663366112255770077773377458877518822008856884720234310533640066
8209,2.8507968541469073,47700225577882288558844443355552233006633883322207728000033775500112155448877771166661100546674260088664111413333465
8210,2.8506570980793673,52266660000775577331177444422113388887777115588220011445511663366556622225533224488447788333344110066776644002500486
8211,2.8501263919510134,044448888222200666677551177337777886633555522660077118833885533664433113322333344550011662277447701112211528814080
8212,2.8505531319433315,28888333311117777557722666600003322444455112255667711005533558866115555440011887700776644116687442211330062008233452
8213,2.8506652500254517,0005577775533111133778888666655554444222211227711003388004433556688228811441155007766336677006600124466447744862
8214,2.850672905086304,666223311002277336600443344224400772222114477881188775555333355448844557744665566330033777766771255205
8215,2.849968887760052,17788332255665511882222442288772200338866335577001111337733662211555533002266771144333316105588006688550088440044764444860275254454641
8216,2.8502245654934857,166668888333355551177772200002233885577113322444433665544660044773377007788775533003344111188110066776611421152882222563272680
8217,2.8497114920418096,533665588110022113333003311887733445555224433776622774440470055000066668855660088007155414822663866467836184882225282023
8218,2.849557252333316,78800008822223333771155113355777744664422667755334440227733886655556688881188331111001176663322550546221122484
8219,2.8502311114090975,6662222000088883311113377333322444488551155775555005588117711228877001188002744335544216688663366114466710608234653864
8220,2.8493372523060057,53311773366222266110088880077775555444400557711112277446688221133001155118833886666006633448844228810224412367
8221,2.8490151028469626,54444660000777711558888662222770011772200337788333311116644334455557766335511005500221122552266118855308822481148480
8222,2.8494609253886445,4448866222266880000555577113377770033116677882211553333888855883300445522887722551111224466556666442278441144732203554176323
8223,2.8488065275217376,0773311555577776622223388008833553322667711110011886688881144117744442200554455882244865522556636402282766
8224,2.8493970842941194,4445588113333441166665566331122336622118877668855226644003377555511772222553322778822888500642200511100146
8225,2.848775960859194,44466220066447744004411661133888855770055412246660000773355118811558833111177114088772255552222184
8226,2.848966504698479,7443366884411112222554444000044223344555577224466550022882211551166227788556600332266661100770088771188667777663377338811380066453205288837558
8227,2.8488237339542235,322227777331155551166660088007788444433776622441133558833338811114477223300334877167740664866556633625522654
8228,2.84934415432028,533442255771155882277447766221188881133552266446655001100448877224335470055660088000022886666714
8229,2.850076046480497,177335577880033886666005555111144442222553377002211887744556688884411000088554400661122662200777722771322883333482233663306465
8230,2.8495620035994373,2444466880000886622551133557755552288111177116677333377222266661155331122110055887744882233227700660014330033664400285500784
8231,2.849799576602409,166005533668800777755666655111177008844448822330011334422114411558888772266225555222200663333557733185544332788667766164
8232,2.849458807891862,066882266115555113377773322338855884444000077112277443311004455222255776677221166556600330088005533554666481111734
8233,2.848929142210211,6116644778800552200773300008844882222771133443333221177226688335511225544665577770044445555367755001111556422485588776861088
8234,2.849248986638057,5110033552200775544664400226677225566662222334488773366000011880088881111778833885500553333241144784
8235,2.8483734753317957,26666880000882211337711551111005577773333553366331177556600223344774466448888778842086677662222770162454143018
8236,2.8487010459445696,411882200114400556677770077881133225544887711665555004455337733663311227722223333886688883354221111776611066648480
8237,2.848382596549186,61155551177337700882200444488333366221133881166446668001111227722445528441144777768775577154027400037807
8238,2.848468250552445,51111662255446600447766770011008855333377444411226611773355007777555811440051338822228833223344220022778807248454371
8239,2.8480633084872506,3440066887766338888004444665566662277881188552233667700001111628833226488624211003355117711220077772255002227374
8240,2.847168180284383,42288004488443388334400770000667755002244661155113300552211227722662222001100886666882811663877665888514177818737471647760
8241,2.847242505708907,4002277885533661111554422550044441166773333448822003311888877445511222233886666880077175555883355662288443300552577000084777726446600676
8242,2.846417918838287,4885522770088774433336655772233442211113300222200003388226600554455118845881122888800776622550011556633553646867610466550624
8243,2.8453722809618505,44466880000886622223333115577113355111177555533777700118877666611225522445500558855443320338833007746773841006
8244,2.846348036639696,511881155448877008866553333226600443311668888003355771100772288440022555588550058227777447766222233001111334411744
8245,2.8462329640525272,4668866221100442244008811556655884488774444554755557766005147226633666611880011117733003333882200012
8246,2.8465473932566634,333220055557700114466888800663355887744883366661111885500882266000044115522337711662277772288443344003300773382517753124
8247,2.8470599546605992,48888113333115522227777118800006666553377884400220055003355663344460085558611775577662255110046770266411122174
8248,2.847561900233329,522117744226655558855441166118877222255000014553333775566668866223388443366330066008800220034882288878
8249,2.847847565889966,12266662288883377331155334444003300557711118855554433336600441177667777227788775588116611045516432222538
8250,2.8466902944624666,566884488887788112277776600774477337755558833662266114455111155338822335522003344228800001100222255005544666633224444008133341
8251,2.8473544265265947,40055771177226600006688227744333322446611553342220041481100338806551133773355556622550283658765270
8252,2.847558991033432,144556666224466006655775533115588778844220022225500334444330077773377223333881177113354800011008111863166176
8253,2.8477139732814423,03344222244553322117733771188447777552277883333665566225588228855000022661130441100770011116600554400880068776208623818844484346
8254,2.848105968114482,40000886666115533117733557722228844226677554433221122001111338800551144664455558855002366234477771161888877610
8255,2.848110088628281,211660077551111004466665533334422558877002277331155557722332244117777448800663355005544556833003388114888685088400
8256,2.8491370334476844,788772222002211117744333388668880005555808322330044660533775566771122664444773355777766554455116611862311440134215
8257,2.8480762861982045,3558888008855116655334455660077333155770055552200002266884411774431446622227722882211225500666611001188777711340034776244244
8258,2.849132904064735,32222888811113377775555666600001155331177668877220044446622550077884433335588082266551122336611664455441144285528334488640
8259,2.84915243018733,822881155221111443344002255116633007788554477224422227733113333664455662200666677660088668877000033226614448844688830104
8260,2.8489363465323105,2337777331155551166660000888822668877113322444411227722886644557755338800665544333355884400110021448677661633670
8261,2.84893248123284,355777711331166668888222200555533334444228877660077881100117700441155226677554466558800332233847732556644861111862
8262,2.848656130937255,366446622668800222200557722882255445533550033334422776677338888115511221188663300885588344700006600174
8263,2.8493882116565343,466880055006655332222666644774433557722115566117788776633785522551144220088118866000011004400738888331124436623084
8264,2.8490541561802614,38800112288441177883366887700661144221100772244446622550000554488115511331112003333008855553355663344332733774457175607664677765
8265,2.84834915740939,4662222773311553377551166000088770033884433225577668811880066555544558855021111036611366634042266441122082
8266,2.8485739331059996,83311113355777755000066668822221177333344448855114466227700558844337788880077225522887744555542463040364866102670801
8267,2.848294965948215,766222200006688883333553322885511330011557777445566111177112244447755884411007722118800336600882233881433178
8268,2.8486294889609014,1775533770088550022338866662211335511883322444477115544881122552266882200772277880000116611006600546
8269,2.848067726077304,00077447777330022775555443366446611338855114411772288771166332200444400888800335566776666886655331188115588225522223055762
8270,2.848399337556822,5773311775511338888666611552222000077883377224444776622555500887744881144004433334466777711882288001166870644226636560
8271,2.848158568079823,0227711557766880011004400333377886600558855118811335522446622661111622211777311441125334444555544282
8272,2.8483234667847306,855113355773311772222338844440088332266007777666677554411114477115500220000116634655580552255345562110044243
8273,2.8477048711408837,555771111773333000022666622888811887700553322440088445566116600441133554444777755115582110077843377227763114484603340674
8274,2.8472408062310968,4222266661155551177333300008888116633557777554400334455338877118855225500664433223366221122776677886688228802446654844
8275,2.8478088524892433,6222288881133771155110000333311777755557766004444668877334411118822554488005500112200226655667700847746407780624
8276,2.8474580571113677,222666600888800115577113311112233775533444466773333881177000055556655002206884433021188228877225833664478663356162
8277,2.847241474707224,8444411006633776622336655338811332277774422008833330055558877001188661177552244660022885544550077222211226822543311471150335800488
8278,2.846643090164959,788220088448888770055553333443311668855771155221133001111445588664422337722662222880022461100660038117666367
8279,2.8466702162621056,277333377551111556666888822000077221177880066557711444455334477008811662288774422664400550033110011284411883388586
8280,2.846295256400223,21133771155773355000066662288117755882255663311118800883344887744112222777700772266114471055544553866024422340
8281,2.846524175261862,0660033111144007788224477441122886677662222335500443322666644663333888800057722044455661133648833455548487
8282,2.846354200290707,4445511778800773333112255662200886611002233776633885522881111443366004488887755882224777711330055774421884405346
8283,2.8457811471522314,24488772211771111667788445511222200888822665588000077440022881144775566664466336688662255443333553377661017338577052503231303460
8284,2.845579882476847,4337777551133556622660000888822445577661166778800666644003366333311550022330011007688112222884488344188621118758
8285,2.8467477930440777,4000088775522555511112288663388556644771177441133557788443311883300334422006655846666826677721102462
8286,2.84615987252415,85511337711553311662288660044442255003333001177334455222277554488336633556666110066881111888877772266776650774842482
8287,2.8472538424690357,50000666611117755222288118800444433331122773344885555660033663355440077770088226688886622002233776677884057413322564
8288,2.8475115362960057,300885522554455886633448877666611771144446622773355664433116600112233775100220044770000668811180408883288224418442262122
8289,2.847894791575013,42222770077664400445522005533662266660022118888113300110144887788667733337755774466555566335581661111223311544
8290,2.848169865659295,57777113366661155114488662288880077885544775555333300442233220055000066552266008833773388443344440010222244146
8291,2.848590868396237,766115544887700441122337744225588336622005511007777331188001133884444778822881111771144667722775522226666857
8292,2.8494037837516264,7775555333311112222880000886666552200773355881155663344774444551177114488225577005500340066224277876676168
8293,2.84973888126544,46666228800883333557755550055113377331100227788668844336655226300777711770011441111600034004255324855888877623
8294,2.8492920818603262,833225566111122447700660055553344554400118800335511778877337722884466444422114433113300222266775500441155223361000811677768574
8295,2.8500987681917223,4445577774466112200448844772233442255117755005522443322665533337711001144116622888833006600003388555588008877886277621
8296,2.850230248227669,70000222255333355776666111155113366772244441177885588338844006600110077116622114433005555227733775544532200308
8297,2.8519818277636495,5114455886611332288225566222211112233665522000066884466660044337733118800772277117700110055724488115644116088883388744
8298,2.851895496058983,0667788660022551144337722330000332222662211887755553333885588004422001166112288227700773355208844447744554401557777664466336655634
8299,2.851722408135292,222000077557733556688883377444466111133334477665500110044881188558866228801778844332233663301445555225534072247077
8300,2.8510153121462656,05566116633335577008811880011440033445555004488884444110066442222665533223311336666227755225511117711221152000866077788287
8301,2.8525131883013346,42222005544001111227700448877116655117733332255662233447744663366002211445577883355006688667188553555888822884000752266466
8302,2.852972964091545,76666335533225588775522773311004422662244113344771155550000220066446655448888443377444407772211438833078
8303,2.852922750022602,722220000555533778833666611556688773322881111770044118844665500331133888822667711440022777744262477580011008443534
8304,2.8523055270364326,7444422220000668888553311555566771133777788338844111166226655001122117722333367002077347750340
8305,2.8526599399788988,6335522332211115511446688880022666622220000558855507777116657213388337788447733336044442014041458776488643747570
8306,2.8526239333865777,1773333555577116666000022227777444488883300558800337755225533667722111155665544776611228855008822441144551644601044326
8307,2.8533073620540734,4448822666622113333775511773355778800770088334455554422446600006611004846772222771122881188864
8308,2.8534924391576983,6225566770033778877447722005577111155118833226633664433114400004422775588881177665522333388668855441488046
8309,2.853721080552151,44466888800006622227755113355773377660022111155552255664455331177226633334430777788661166554488228831442244740
8310,2.8540572085465614,711553311008888335500666622227755554444221133337777886600225588551111445577223344661166387411828055200075648
8311,2.8551096818652475,288554411442255004433440022771111558833113377776677557788773366555533888866880066333300770055100032008222160012661642324
8312,2.855551680689636,744442222008833557733338800771133662244111166777700661102555544556655227788664433723322888843182
8313,2.8562915315670834,800882288440022555533886633551177773333447766888833115588552277220033223300005577004433775566774466221111666644112244542
8314,2.8557960055742964,86688882233777722443300227733442288336677118877440066332255333625447766117700775500001144660044441111351104558
8315,2.8557115097145465,4551133557777118888336622226600004477223333775500778822001177331111555566776666441144663388112433244428448855265
8316,2.8552672108304864,3222277771155331166668888550000557788337766001133444411117755554422003388772211880066551122881144558844333366102266225044764
8317,2.8559707919989337,4773311775555338888113322226666550044111155668800770055776644008855114455442288335522002233448844662215882677260066178
8318,2.855827998840132,38888555511777711227788336644775533554422225500333377005588776611334466000022008811662288663322330188026
8319,2.8555964963867178,0006622228888775555771177004444665511554400330022777788118866116666883366776633885644773344331122448822113322335422660144520
8320,2.8560256585976305,61155551133777733222200006688881166771100882233114444005544111188003355662288778866333344558077553266012244674
8321,2.856525424221902,488880066661155551177773311663377442255335544000033881111222233001188224466227766778044332284772266407
8322,2.855626270842506,63355443344661100772266224444115533005566668844883333117777332200112220337711114400004477887755770511881136774855888828060
8323,2.855956744102599,76688555511663311557744558888114466775522662255002200884411777733007711333322118875444475665533880010543378335288223364222244840
8324,2.855892480426395,077661122660022005533662277006655554466771166444422441155885500333322338800886688335522804407772477848
8325,2.8561149684406852,48800777700004466553333110022881111664400882211332233662222445555661177114433775577667733554033827746860
8326,2.8560379188562193,088004444220022111100552255335577331166551155558877667703662266332288883344886611227722241177556666040
8327,2.856508163439904,3660033334488773300110066228855661155007777117722116666338811365531114411883644447788445544227755225558222200223088880050400268624
8328,2.8565261961823243,57777660000447700117722665533332244111122555511336633554444331144667744227660886400222233720033448800783
8329,2.8559705457026765,16666888833551133777755222200003311557766228866004444333344112211447788224655550077005566771266108
8330,2.8567311997234657,3444488222277771133666688000077221155117700111166228833778855774455330033550066447766002266118811225522086675443311024
8331,2.85633151726036,277771166222244558855113311226677005533446666117788447755221144007733001188332200006600444411003485074
8332,2.8562786206435793,722880000222233663388227711551133220088335555006688885533114466448866661055225544447777337788167744224403330433445
8333,2.8570469911699474,44455447777440033887711661155007788446644880088826655866686222211112200110022431183000051473333476
8334,2.857518847007683,24444660088880066227777551177111155557733553333002266664477005544331122886633661166774411334401083
8335,2.8571742228525183,70000440088115500553377221111001133224477556666512233663388883022667744385466222277660847771177361147887
8336,2.856385246453132,344666644442288336688000022332200554400886611006622112277774455885555226600370477888877557734884166351188111138250
8337,2.8566591771283503,833116688227711113322112222330011004455185522558800553377888877770022448866226655440033334433855077447724441087306
8338,2.857501599426391,644442288000088226611115533775555773333888844117711336622220011663300332244005500248866668833112511087777667727854
8339,2.8579138725799837,6664444770066772255553300552211778877110088554455007755774433335511556652668811334488003311114411663372000011882288342222746028612
8340,2.858647867890971,533111166224400004444668833003322342222887744880022770055665588112255551100176666006644552200773437882727561717767638608858488
8341,2.8585963007457678,5337777111133556666888822223333444400007788110088776600663311772211557744558844885555443188012202646
8342,2.858752256493276,23377555544334455220055668866770088006666227788773300222244663366558844035511777722557855033101221138353262882811588181114
8343,2.8600142601705154,8222233771133551177556666000088777733331111552200668855554488334444661188112244228844772277441250726622188
8344,2.858742202851975,200003300556622221144446600447711002277884411225533664400776611633388770065008888111177223322643355558155413
8345,2.8593738378051183,3668811114444112222882211773333887777554422440088883345330000110040778866557766772266225522006600550028056665558
8346,2.8591925909221767,77711113388110066772288774477664455773311446633775533448800733366225522115511220088466655660033000042668555422233224
8347,2.858333137342003,05522445533112288221133771177664400667744114433556611666688773300226655886600003333220088442222555511554444772277004466318
8348,2.857593701569238,8550077117766663333005555445566552222448833772266004422884477336622501111000033861144002757006411274444378
8349,2.8574814230993493,566660000117777115588883333113377885500334444222233553322772211114433664400447744530022882200880057662266748866124
8350,2.8580463292766907,855444433661155226655553333006666220022440077660055008822775577074422558833773311228844877711338477841
8351,2.857873003812634,555771111333377662222660000888833117777444422335533441144775540772277886677006666380032064242125657328
8352,2.8572895597196073,27733335588774477553377001188336633445500225566667722443311668888004444886611330033857711721100006644226622008466005122823141511226507
8353,2.857495826922277,444668800008855111133335577771155662255223322666644772200221177338811448833003342406677555588401700461
8354,2.8570771015266536,2007755770022446644551133552233884422116688663300667766117722553344337733662400333100885555880000550044887788260017471815677548388
8355,2.8562732884597746,422776644445500448844112233225566331188228811446677221177447733003877005555220022240066661166243111301100854
8356,2.8560938513225325,3331144220011664444007711558855663322334433773577770088776600002222662277881100661122118800448888268
8357,2.856719743848293,6775577884466332200001133118877772211110044228833552244556644886666007744440144336688117711258
8358,2.8565086231931156,27733331155771166668888550000223366221177551188444400665544770088334488112288224455886422555533777722220055207744187
8359,2.8566888817386316,03377551177338888665555772200662233111144442222883344112266776666002244881188778855880011000777115544368
8360,2.8569298247512087,85533330011337722555544111188336633221166448822440033556600551100668883442200776677446655222270445502862
8361,2.8567561900337406,6880000882222661155771133111177551100335555886677007722554444332200664411662233440533885526333366045504284
8362,2.8570634919094613,4775511773333556666110088880011663377005577223311883322225533660022444411440044338877881622777766774422884466452200307
8363,2.8568621989984684,233337733112222004488558877227711116611778800332211005511886677774455770344228822664555665521550666888811460
8364,2.8561188684592556,61111771155881188221144116600220055224422880088335552336633337733113344772277448844667777887758885688664251012
8365,2.8560671058596228,888662222660000557733551155558800117777556633221133111166664444778833336611223387668144334454002200748
8366,2.855937312456094,83311115588228888770011227711005500663355444477666600336688116644504411338866223344880022667733337777885433061177240
8367,2.8562954955452056,455113355773311778888000022223333446666556622004433777766885533005522550088336644882277221111441122447744063
8368,2.8566681597858117,0555588335511220011772233665544003388008811667755666600007711553300446633443377333266886644557777444888487768582
8369,2.8566795017376942,0003366550088448877447711337722883355661177668866777222002211552233225533444400660072443333881144554411110644263
8370,2.856161376803991,133551188886666337722220033334444882255775566771100550000770011552288004466006611668844008233662263147
8371,2.8566798568934444,677551133557733111155226688885500558844440011443322221100337766006666112277007777224477887744555533446644286635448800283
8372,2.8554255448668,86666551111553333112222008800777755773355444455550066223322887711442244663300003377418888113388436686716600425566410
8373,2.8557525195251245,80000882222337711335511775533111144446666332288665500110077774477887700668844115555443366445580333304021122725
8374,2.85609716041471,2773333771155118800008866665522667755550055881133111122443344445533222233668822557766335544003300117700242166241466104
8375,2.8563412234634167,3771133551177552222888866660000115555773311444488554411667722118822663366556644770044620033227760677784074
8376,2.856798559801806,4661166228833885533221133664455114400005588006668676700773333441155225562778822442222331122684477555577444355437777103
8377,2.8568279662324723,100888833337755551166660022227711221177335588777744118866772200778800668700446655225533663311332286226344445544205564301
8378,2.856907736087275,6881166333311885577224477882222554444664411442211113344556600115588002266220066776664000043227777135753630382873702374
8379,2.8573607648227255,77733555511113366222288886633334444000088007711775577227700552255442200665566883322441155331144330233781168446588785
8380,2.8573279262261013,577667755885566115322002211001177118866222077773377440044441144664433442844782
8381,2.8567405438282396,466552211002255883300550066222200887788442244485566667733881177113355472233228700003333663371118611264
8382,2.856877055201049,022227733337755778888006666335511772211116655444455667700118822442255553311223388777711003300883322884488668055246614036626043
8383,2.856490055830536,711553388116611440066442288777744112200003355001622444488551055221733332266008800222255668888227722347708667766384
8384,2.856783993570337,44488550033552288663322226611667755551122334455883366224422111177001100004477333788881188771155777766882200554466664088407741456
8385,2.8561997556500525,788008855226655440077556644111188882288771155000033662277005577660044773388663300222200112244445533777724884741014555835511617
8386,2.8562028950952323,7222211220000880066007755777708446666882266224444330877338811337744552233334422827766771155553355447786336144010175618163150585132
8387,2.8550497994265425,74444000022226666888833555511115533337777550088662211771166331133005544220044660077003344772244582258006811828
8388,2.855212909707254,0115577113355662222660088881111885511777744446644006666333377007788228844225555886655220488745533812233221343036
8389,2.8554885951047866,655113377115500332222888811777744440066227733110044112266111166663355220022114433887788448866776606445544675
8390,2.855437754966689,811337733115533444466886600116644112255775511880000332266554477007777667711772277888833661111008843006622882220514
8391,2.855179815532476,011555511773377662222668800770088333311444466664477886600221122772255771133223355005564330000334455224400628
8392,2.8547518215538186,8003377331122775522111133336622881144551155885500118844443388666655553300007711774422334411008888222255446684006677661022477700464
8393,2.854812757388107,4557733551111772222330088880066664400331188333366775555886633441166000433887788444488554462552264227777082
8394,2.8551719801930115,755113355773311888822226666000055668877772233771155003344446644333388662200667744004411442211225522430011008366358
8395,2.855374265067623,611773311448811882244000088885544550011335522007766662266551100444433332253880033006683441111221157116233670744675
8396,2.85525840368549,4888833115533773366222277116633004411228800770066555522111177224466008855440033882333550055747133286643481
8397,2.854510466520763,022666688007755557733115588113377223333884444770055111122221188885533665566220000110033004422883344117788777711648822776462435
8398,2.8541304571838526,5771155331177330000666688882222113333775511444466334477225555443388001166226600220033228833540088774452776044218
8399,2.8534741822332506,411887722774466002200114477666644461133006633665522551163710055008855554588882288132222484
8400,2.854206965799043,666440022667700005500337744778855883355661100887133001155332222551144442244884466007800463333111178116888286063612521854
8401,2.8530331521678534,71155553333117788000022228866665511335566777722444411882266884400550088887766332233662272064421660111448811246
8402,2.8532178190923743,42233332255554444004477774466330022668855775522882244335533113220550037884411448866667736115511117711207720110644562
8403,2.853016386317092,800447777332244333377112266002288887755227744001111441166667766144222558840778622034555772215436
8404,2.853100537716218,122882211338844223322225500443355117788553200771188667731665522668800001100561600887722440066446488144700275740376
8405,2.8538646066202675,7336611225588770077884477222200888811553355228855662244666677660000557744110066554433334400338866444428001188332688204131763145011
8406,2.854060598004949,4440000226666228888337777331111335555115522553300667788775588114477668800770033222244665566382208557724842
8407,2.85361211885694,522666622000077775533113377115555448844008855116600663355882255773344445500112233338888003364222244332288772211110053002277686
8408,2.853829938218324,144448888662222665533335511773388001100777788332211118644220022775522556677228577660044774455446666368
8409,2.853150651471574,11155333355777766660000555544442277338822881177003366225511445522112222002233224411880044788855884088765566150
