iteration,loss__0_15,loss__15_30,loss__30_45,loss__45_60,loss__60_,accuracy__0_15,accuracy__15_30,accuracy__30_45,accuracy__45_60,accuracy__60_
153,0.9288231990709164,0.8007037077035867,0.7232000393852713,0.685908886040365,0.6399721489922708,0.5358442909144937,0.5427977119084764,0.5259837060149073,0.666362016176941,0.6056105610561056
154,0.9347869684767074,0.8310385599065004,0.7419344491068637,0.6712865399824454,0.794956734092645,0.5399673129782334,0.5320506153579476,0.5235222742243023,0.6580907553808892,0.6336633663366337
155,0.8858696099505906,0.8129254513178242,0.702336563314848,0.6524207232486566,0.6849025719895968,0.5280811232449298,0.5421043508407003,0.5270584156699601,0.6617008636841384,0.6237623762376238
156,0.9036556389098577,0.8552321583904178,0.7090043345860404,0.6518509358450959,0.8717491256050625,0.5249981427828542,0.5558328999826659,0.5264690587623505,0.6707489832289906,0.6278877887788779
157,0.9019599421017975,0.840541164481083,0.733776259754346,0.676066835155162,0.6719356976588063,0.5553822152886115,0.5644305772230889,0.5413763217195354,0.6633002787551981,0.6221122112211221
158,0.950648367556454,0.8210039128399582,0.7537593079428802,0.6857058093857387,0.8859098133331192,0.5251467201545205,0.5304905529554516,0.5168313399202634,0.6611524928026322,0.6212871287128713
159,0.9044022180003839,0.8053490009639255,0.7226169196238204,0.6641002890454413,0.6855850566366375,0.5293440309040933,0.5272317559369042,0.519362107817646,0.6707489832289906,0.6179867986798679
160,0.9411572314729437,0.8491058807382598,0.7452769903188022,0.6824723531050888,0.8830488053859846,0.5101032612733081,0.5318426070376149,0.5091003640145606,0.6695151487456016,0.6361386138613861
161,0.905239156800293,0.7903747044956362,0.7029721988375224,0.6402967947869688,0.5734512635571858,0.517606418542456,0.533922690240943,0.5196394522447565,0.6617922588310561,0.6493399339933993
162,0.9089270866022433,0.7986667839288449,0.7331917209989761,0.675595268854693,0.8402409666154718,0.5477304806477974,0.547408563009187,0.5306638932223956,0.6676872458072476,0.6155115511551155
163,0.8934601771735581,0.8201168810883088,0.7326601352117253,0.6495391726272486,0.8604512731073495,0.5086917762424783,0.5360374414976599,0.4920090136938811,0.6686468948498835,0.6245874587458746
164,0.908704181459048,0.8269400936596026,0.7198649426574726,0.6541935284116474,0.7587897532499239,0.5277468241586807,0.527266423990293,0.5199861327786445,0.6790202440250422,0.6287128712871287
165,0.9007482530524055,0.8303654472620923,0.7492422292132558,0.6690171870509837,0.9106608256897346,0.5230666369511924,0.5389842260357081,0.5137805512220489,0.6781519901293241,0.636963696369637
166,0.9105625701927874,0.8115976057401653,0.7217384660385349,0.6686515798505803,0.7951791194763644,0.520912265062031,0.4983879355174207,0.5063269197434564,0.6740849060914865,0.6386138613861386
167,0.8947499357702241,0.8047345317518599,0.7187017423779043,0.6476867966887434,0.8762550144653884,0.5491419656786272,0.5488646212515167,0.5294158433003987,0.6817620984325732,0.636963696369637
168,0.9231395106435571,0.8146771062269975,0.7507219450417876,0.671760385152318,0.7729806212743423,0.534952826684496,0.5101404056162246,0.5204368174726989,0.6656765525750583,0.6353135313531353
169,0.9256988130946893,0.8191904635098753,0.7436069884202295,0.6810138429832565,0.8504711385901398,0.529455463932843,0.5138845553822153,0.5274050962038481,0.6562628524425353,0.6328382838283828
170,0.9401170105184015,0.8238621951293217,0.7591573112104594,0.7048544591299226,0.9180721235639466,0.5232895030086918,0.5200208008320333,0.5213728549141966,0.6548919252387698,0.6287128712871287
171,0.9102789741551254,0.8391896535626309,0.7457965187788232,0.6711826657273716,0.8115837234386295,0.5305697942203402,0.5443231062575836,0.5481365921303519,0.6719371201389206,0.6410891089108911
172,0.879275639816567,0.8103561497350981,0.7230806555796409,0.6319336753011583,0.6892254188303093,0.5403016120644826,0.5461605130871902,0.5501820072802912,0.6629803957409861,0.6394389438943895
173,0.9254524932491409,0.8056007619495485,0.7546669407300276,0.6876417555873146,0.7640606957266712,0.5228437708936929,0.534962731842607,0.5221008840353614,0.6623863272860211,0.6105610561056105
174,0.8812832876906286,0.7990496137070582,0.7309166921986555,0.6675399888858994,0.7660409191213663,0.5316098358220043,0.5383255330213208,0.5267117351360721,0.6583192432481835,0.6278877887788779
175,0.9051279783585152,0.8383193326904413,0.7379514150710963,0.6598962310590788,0.7011736826373133,0.5355099918282445,0.5473392269024094,0.5334373374934998,0.6564456427363707,0.6155115511551155
176,0.9226878122304424,0.8154049820394805,0.7156395843715881,0.6455100734335172,0.6473433742156366,0.5111433028749721,0.5313572542901716,0.5210261743803085,0.6672302700726591,0.6295379537953796
177,0.8799423281324125,0.7653286056973999,0.6910701002958104,0.645794980288855,0.7178160366542041,0.5040858777208231,0.5224822326226383,0.5102444097763911,0.672119910432756,0.6278877887788779
178,0.895557057362348,0.8217070542164352,0.7449703915984259,0.6608928086953816,0.8552086388138319,0.5300126290765916,0.5289304905529555,0.5338186860807765,0.6701549147740254,0.6212871287128713
179,0.8941425233747811,0.8015585046721567,0.7210955542767865,0.6849057140736162,0.767045054615016,0.523623802094941,0.502201421390189,0.5250130005200208,0.6752273454279578,0.6245874587458746
180,0.8757769071848013,0.7660107324292131,0.6885865293604615,0.6621411566623373,0.7389964035270037,0.5028601144045762,0.536557462298492,0.5224822326226383,0.6680528263949185,0.6295379537953796
181,0.9041503246794677,0.7748571090629527,0.6906829491433016,0.6479577869700577,0.8968109646435641,0.5089146422999777,0.5127751776737736,0.5122204888195527,0.6714344468308733,0.6204620462046204
182,0.8792296878421998,0.7672576763423341,0.6824711443765451,0.6452137572048294,0.7045737266023042,0.45795260381843844,0.5136418790084937,0.5199167966718669,0.670337705067861,0.6072607260726073
183,0.9194747065355705,0.7949739962638197,0.7013019204019851,0.6587877605232075,0.8077029377999947,0.5088774979570612,0.5333680013867221,0.5172126885075403,0.6649453913997166,0.6146864686468647
184,0.897141597183517,0.7690374735903528,0.6932249605170122,0.6642089937205544,0.7554817533163303,0.539744446920734,0.537597503900156,0.5169700121338187,0.6693323584517662,0.6196369636963697
185,0.8828321534375355,0.7721205168599479,0.6695751389409125,0.6281850472561494,0.6940052966485407,0.5316841245078374,0.5453284798058589,0.5091697001213382,0.6677329433807064,0.6270627062706271
186,0.8885194533729881,0.7951593402440676,0.6830666135307659,0.6518567022548143,0.937073967170061,0.49680558650917467,0.5301092043681748,0.5204021494193101,0.6616094685372207,0.6287128712871287
187,0.8730965464112417,0.7661138356437425,0.6909599996037936,0.6314936396444933,0.6250910033368305,0.5406359111507317,0.5491419656786272,0.5288958224995667,0.6559429694283233,0.6361386138613861
188,0.899557105877838,0.7836773664578854,0.6855796331774322,0.638232622028947,0.716827949686471,0.5146348711091301,0.5240076269717455,0.5084070029467845,0.6701549147740254,0.6278877887788779
189,0.9094823044327219,0.777641446561076,0.6910554263203709,0.6493608047069411,0.7015979591359356,0.5036030012629077,0.5132951984746057,0.49741723002253424,0.6499565873052141,0.6344884488448845
190,0.907629030035427,0.8191034171942307,0.7153484919462546,0.6626110157887918,0.8767914294131793,0.5446846445286383,0.5277171086843474,0.5178713815219276,0.6618836539779738,0.6278877887788779
191,0.8857465920705457,0.7694804863701582,0.6704795389514223,0.6537015522409803,0.821261855478703,0.5113661689324716,0.5245969838793552,0.511839140232276,0.6654023671343051,0.6460396039603961
192,0.8878701350057616,0.7797326083426315,0.6839005434493924,0.63106329302386,0.6629897770517182,0.5069459921253993,0.5325013000520021,0.5115271277517768,0.6509619339213087,0.641914191419142
193,0.9041559371110961,0.7710764654358112,0.6919922705499738,0.6594643694853929,0.7568224829945649,0.5219894510066116,0.5278904489512913,0.5183914023227596,0.6620664442718092,0.6377887788778878
194,0.8745516505664557,0.7722240532571168,0.6786664234558573,0.6439910141538854,0.7147829075754334,0.5334299086249165,0.5255676893742416,0.5044548448604611,0.6612438879495499,0.6353135313531353
195,0.9141170250317484,0.8211119668474145,0.7114195262645506,0.6742903037274988,0.8164607689316588,0.5146720154520467,0.5185994106430923,0.5089616918010054,0.648174381940319,0.6377887788778878
196,0.8894380603629536,0.7955108822559342,0.711825558799593,0.6610510326363208,0.6668183054439644,0.5367357551444915,0.5369388108857688,0.5236262783844687,0.6656765525750583,0.6188118811881188
197,0.9251999141761247,0.7959546080324372,0.6843496038296484,0.6334448222963704,0.6482329063729032,0.5434588812123914,0.5312532501300052,0.5209568382735309,0.6707946808024494,0.5825082508250825
198,0.9270242458298792,0.8122786153036248,0.695968895746311,0.6316098762994035,0.6327169755833002,0.5515192036252878,0.518842087016814,0.5117698041254983,0.6647169035324224,0.5363036303630363
199,0.8985170813102967,0.7707531933740756,0.6935204875216101,0.651484115857265,0.6220076683420181,0.5327613104524181,0.5025134338706881,0.5150632691974346,0.6605127267742082,0.5445544554455446
200,0.8835021356919572,0.7925338001891944,0.7027982003340862,0.6481357452063073,0.6420961764895248,0.5119604784191367,0.5157912983185994,0.5136072109551049,0.662706210300233,0.5024752475247525
201,0.888923784569867,0.8055903153121668,0.698178858557385,0.6423707152778371,0.5915069303691025,0.5123319218483025,0.5400936037441497,0.5291384988732882,0.6678700361010831,0.5701320132013201
202,0.9193654487435577,0.774359282123575,0.6792808228199242,0.6384697926440202,0.5990463552668506,0.5295668969615928,0.4998093257063616,0.5080256543595078,0.6744504866791573,0.5602310231023102
203,0.8878828125198374,0.7803692875842116,0.6795917317394291,0.6233963256284211,0.7287201457826189,0.5197236460887007,0.5318079389842261,0.5089270237476166,0.6686925924233423,0.570957095709571
204,0.901735405970001,0.799685209557685,0.7117214437501321,0.647691499251911,0.6486938601579135,0.5414902310378129,0.5366961345120471,0.5292078349800658,0.6696065438925193,0.5808580858085809
205,0.896464095459059,0.7884642840525905,0.7004403910314473,0.6477256133115218,0.6494180817189675,0.5329098878240844,0.5338533541341653,0.5189114231235916,0.6707489832289906,0.5874587458745875
206,0.900243774930355,0.7715382594464577,0.6967928072236874,0.6401583818342034,0.6042433616396652,0.5114404576183047,0.5238689547581903,0.5278557808979026,0.6686925924233423,0.6245874587458746
207,0.8743388964454678,0.7525043861822561,0.6614569970190369,0.6020294196576633,0.5747730102497189,0.49268256444543496,0.5027561102444098,0.5011267117351361,0.6537494859022985,0.6526402640264026
208,0.9114822502060453,0.7992688121432324,0.7029398366443791,0.6526353129917869,0.6441996906169722,0.517866428942872,0.5266077309759057,0.5066736002773444,0.6619293515514326,0.6113861386138614
209,0.9155273193242102,0.8004601852868455,0.705777011991701,0.6574971658502301,0.6416898014600148,0.525183864497437,0.5095857167620038,0.5192234356040908,0.6702463099209433,0.5651815181518152
210,0.9082961300093023,0.8053478558338599,0.7063529182810526,0.6595464990805526,0.6250263026491892,0.503491568234158,0.5003293465071936,0.5201248049921997,0.6698807293332724,0.5420792079207921
211,0.9004584146169475,0.8290222356639156,0.7156398429738926,0.6645880013016071,0.6471954979987485,0.5268553599286828,0.5023400936037441,0.5048708615011267,0.6605127267742082,0.49257425742574257
212,0.8774874715317189,0.7892406937863705,0.7041345315466333,0.656633975399308,0.6106672483092531,0.5232895030086918,0.5205061535794765,0.5353094123764951,0.666956084631906,0.5239273927392739
213,0.9196615985625045,0.7877010371427775,0.6937208553157596,0.647667837322781,0.6523631943148999,0.5265582051853502,0.49648119258103657,0.5254290171606865,0.6579536626605127,0.5247524752475248
214,0.8976792136565749,0.8143464202223601,0.7054111293288036,0.6342923582728602,0.6976957903659106,0.5257410296411856,0.5294158433003987,0.521650199341307,0.6568569208975004,0.5272277227722773
215,0.9013636174132263,0.8165220091623401,0.7335706478855173,0.6721051539912454,0.6447861282533226,0.5003714434291657,0.5201248049921997,0.5111457791644999,0.6617465612575972,0.518976897689769
216,0.8803426980452074,0.7928146448994169,0.6881056499441426,0.6311240940071093,0.66796029293476,0.5459104078448852,0.5372854914196568,0.5342693707748309,0.6619750491248915,0.5528052805280528
217,0.8753530009421754,0.7837088553386715,0.6831879313178313,0.6323732329874686,0.6595214416781039,0.5436446029269743,0.5446351187380829,0.525151672733576,0.6764611799113467,0.5264026402640264
218,0.9060458954887478,0.8130654504815138,0.7213130636023614,0.6772899400602621,0.630546754770334,0.523883812495357,0.53111457791645,0.5061189114231236,0.6699721244801901,0.5462046204620462
219,0.8947510488291236,0.8090944392304291,0.70636698714338,0.6350801227590843,0.6577184586578669,0.528415422331179,0.5220315479285839,0.5236262783844687,0.6688296851437189,0.5693069306930693
220,0.9170452083134699,0.8036746389796057,0.7107462807085564,0.653960644063616,0.6201514665383407,0.553079266027784,0.5280637892182354,0.5216155312879182,0.6708860759493671,0.5643564356435643
221,0.9230306291529451,0.8245310976333651,0.7507956770336264,0.6677345637890899,0.7669472353381366,0.5572765767773568,0.5485526087710175,0.51780204541515,0.6618836539779738,0.5602310231023102
222,0.9054521169120873,0.8122448750745894,0.7203978734996541,0.6615785608871246,0.6428077309365033,0.5476190476190477,0.5243196394522448,0.5217195354480846,0.6566284330302061,0.594059405940594
223,0.8913843947001503,0.8170808452069498,0.7013679570011917,0.6317883145437231,0.6762005023517526,0.5495505534507095,0.535136072109551,0.5368348067256024,0.6707489832289906,0.6229372937293729
224,0.8817615082328968,0.7816596552135551,0.6785894575133722,0.6225023871335938,0.6413785699478393,0.5526706782557017,0.5280637892182354,0.5326053042121685,0.6596444728784902,0.5643564356435643
225,0.8776517094885323,0.8036549881977854,0.7121461961805685,0.6502084839465604,0.611466022415241,0.5132976747641335,0.5343733749349974,0.529173166926677,0.6549833203856875,0.5948844884488449
226,0.8951638721979907,0.8579782554958642,0.7446572670840519,0.6754704431567555,0.6789480799677161,0.5427159943540599,0.5534061362454498,0.5392615704628185,0.6585477311154778,0.5297029702970297
227,0.918397440236595,0.8248698155708796,0.713688313455864,0.6701265503535713,0.6646140909759697,0.5368843325161577,0.5206448257930317,0.5223088923556942,0.6509162363478499,0.5412541254125413
228,0.8987589690790828,0.8165271299740797,0.7372136126994664,0.6714169473381655,0.607901206464052,0.5452046653294703,0.5299358641012307,0.517975385682094,0.6534296028880866,0.5948844884488449
229,0.9158446231679662,0.8482310797856124,0.7233371198423044,0.6560991151933423,0.668419744178422,0.5540821632865315,0.5375628358467672,0.5238342867048015,0.648174381940319,0.5874587458745875
230,0.8786943321721419,0.7879606583413824,0.6981905599088543,0.6331685657379914,0.6480851372513051,0.5066859817249832,0.5151672733576009,0.5034841393655746,0.6565827354567473,0.58003300330033
231,0.8646627530589118,0.8212367582223776,0.7115646539252398,0.6474059104190895,0.7220934812627798,0.5403016120644826,0.5469925463685215,0.5295198474605651,0.6605584243476671,0.5445544554455446
232,0.9270208350574521,0.8197780868677415,0.6987444889134901,0.6484950271653425,0.6435281224741563,0.5540821632865315,0.5453284798058589,0.5250130005200208,0.6628890005940684,0.5808580858085809
233,0.9042052115959625,0.7931854934067073,0.7176723502105752,0.6601343132228112,0.6047911458524428,0.5255924522695193,0.5065002600104004,0.5174900329346507,0.6451126445185761,0.5915841584158416
234,0.9038642661963987,0.8011610259470294,0.6818544648757002,0.6270940152590534,0.6289367944379206,0.5299754847336751,0.4953371468192061,0.52619171433524,0.6722570031531325,0.6014851485148515
235,0.8871788096801299,0.8199418636980842,0.7292554425550462,0.6640658220290784,0.6304863298797271,0.5164177995691256,0.5037268157392962,0.5313225862367829,0.668189919115295,0.5750825082508251
236,0.8695205795814074,0.8122483992790192,0.6836220332955825,0.6194556493024701,0.701040246567924,0.5333184755961667,0.537424163633212,0.5508060322412897,0.6667275967646118,0.6402640264026402
237,0.8927877714171706,0.7891340087976378,0.7296495698858101,0.6736841400540644,0.6702571736015489,0.5191664809449521,0.530941237649506,0.5390535621424857,0.6693323584517662,0.5808580858085809
238,0.8622452280286984,0.7438854732530649,0.6549623520887615,0.6141300704504463,0.647957469311349,0.5208008320332813,0.5015773964291905,0.5457444964465246,0.6701092172005666,0.5627062706270627
239,0.8705604757682174,0.7571911556145653,0.6582312262186095,0.6279932910571768,0.5830446513100378,0.5404873337790654,0.5219622118218062,0.53690414283238,0.6682356166887539,0.6056105610561056
240,0.9028954296338475,0.7826345780063471,0.6819061348758153,0.6505998325717581,0.6296791324548006,0.5205779659757819,0.5250476685734096,0.5377361761137112,0.6691952657313897,0.570957095709571
241,0.8784914838726257,0.7589805883832637,0.6738947983849976,0.6424655448239681,0.6060336479905207,0.4953198127925117,0.5177673773617611,0.5366961345120471,0.6599186583192432,0.5866336633663366
242,0.882204056372952,0.759910256436777,0.6778090665480835,0.6335993150156983,0.5989373694094965,0.5302354951340911,0.5217195354480846,0.5240422950251343,0.6549833203856875,0.58003300330033
243,0.8928740336511339,0.7649154682950825,0.6779017736957503,0.6454649032662947,0.591659760362071,0.5244409776391056,0.5266423990292946,0.5266770670826834,0.6623406297125622,0.5635313531353136
244,0.8482232385324464,0.7414733302825337,0.6511589248448052,0.6142693695107567,0.5861881611462728,0.5308669489636728,0.5194661119778125,0.5271277517767378,0.6690581730110131,0.5816831683168316
245,0.8678177875004909,0.7478812038920396,0.6499219253051193,0.6077032179548274,0.5962875325082939,0.49309115221751726,0.5022707574969666,0.5224822326226383,0.6632088836082805,0.6229372937293729
246,0.8949730399263274,0.7892271700394519,0.6924279352980819,0.6682058563290849,0.6271476400606708,0.5260010400416016,0.5141618998093257,0.5332293291731669,0.6574052917790065,0.5470297029702971
247,0.8837964343458673,0.7621093572566997,0.6701292664783964,0.6331961973126715,0.6142107936972038,0.5277096798157641,0.5101750736696135,0.5264690587623505,0.6571768039117123,0.5957095709570958
248,0.8762753587656845,0.7548841788559076,0.6894622468008877,0.6484103037440684,0.6223147110498636,0.5272268033578486,0.5127058415669961,0.5244929797191887,0.6549833203856875,0.5099009900990099
249,0.9036413626460105,0.7682461381720292,0.6609412308921953,0.6162002249433314,0.6103970598616792,0.5293068865611767,0.5265730629225169,0.5370081469925464,0.6602385413334552,0.5470297029702971
250,0.8739683189951581,0.7789952678061697,0.6830539433044311,0.6395483621406612,0.5918484113536328,0.5323898670232523,0.5212688507540302,0.5426590396949211,0.6728510716080977,0.5585808580858086
251,0.893916152644017,0.753307940644826,0.6723721043294095,0.6371251874411012,0.6591458869043092,0.5111061585320555,0.5258797018547409,0.5272317559369042,0.6795229173330896,0.5264026402640264
252,0.9086571382494839,0.8006247580938082,0.672330112579811,0.6357854321838857,0.6286514007987911,0.5295668969615928,0.5226555728895822,0.516033974692321,0.6817620984325732,0.5363036303630363
253,0.8835784858796307,0.7671916442754023,0.6743349716631707,0.6322615387611642,0.6094897862872093,0.5141148503082981,0.5227595770497486,0.5293811752470099,0.6661335283096468,0.5792079207920792
254,0.8910474821261771,0.780220299491538,0.6730962541124335,0.637629464192846,0.6497031683223601,0.5073545798974816,0.5144392442364362,0.5239036228115791,0.663026093314445,0.584983498349835
255,0.8677323191055766,0.7811799317824386,0.675168270315443,0.6284488310221092,0.6056494981481384,0.5054230740658198,0.5315652626105044,0.5210261743803085,0.6582735456747246,0.5635313531353136
256,0.8574197506653559,0.7735826609883828,0.6707420993839339,0.635051637454818,0.6106809368902517,0.5305697942203402,0.523764950598024,0.5173166926677067,0.6607412146415025,0.5833333333333334
257,0.9146525617686075,0.8031423479537644,0.6908227616290986,0.647857754967597,0.6366176008343652,0.5403016120644826,0.5209221702201421,0.5225862367828047,0.6558972718548645,0.5932343234323433
258,0.8753696117128485,0.7624225224008977,0.6790011049266792,0.6442351797208515,0.6384529883983747,0.5080974667558131,0.5050788698214596,0.5290344947131218,0.6653566695608463,0.5841584158415841
259,0.8952394079263575,0.7719159068496678,0.6635699077828676,0.6353501473397309,0.6057983549914848,0.49513409107792883,0.5061189114231236,0.5226555728895822,0.6715715395512498,0.5734323432343235
260,0.8908985545882603,0.7954600050963305,0.7011185830085701,0.6402802172557683,0.5915873068734347,0.5454646757298863,0.5206448257930317,0.5307332293291732,0.6767810629255586,0.5354785478547854
261,0.9129795551860511,0.7610202786214503,0.6567130078199995,0.6199763379990711,0.6346143725038031,0.5242552559245227,0.4826486392789045,0.5217542035014734,0.6743133939587808,0.5627062706270627
262,0.898433040058778,0.7704812041959769,0.6833936299397547,0.6403473839626814,0.6439578441602203,0.5406359111507317,0.5236609464378575,0.5351707401629399,0.666362016176941,0.5693069306930693
263,0.9058916016896944,0.7984943918434357,0.7034980779461846,0.6601461681137795,0.6101929646024326,0.552373523512369,0.5214075229675854,0.5293118391402323,0.6612438879495499,0.5602310231023102
264,0.9389950519001887,0.817206899205123,0.6974707002414441,0.6607120106678914,0.6094873216841165,0.5369957655449075,0.4956491592997053,0.5144045761830474,0.6657222501485172,0.5511551155115512
265,0.9104591140622185,0.7791313221652901,0.6995563620803831,0.658146109418145,0.5866291957683647,0.5323527226803357,0.5047668573409603,0.5167273357600971,0.6737650230772746,0.570957095709571
266,0.906660916509081,0.8130774125215074,0.6986996214970057,0.6634258630076869,0.6191052511938537,0.5365871777728252,0.5248743283064656,0.5286878141792338,0.6703834026413198,0.5313531353135313
267,0.9054963313323314,0.8027271090535893,0.6834658567705656,0.6404701262398107,0.6824042509646713,0.5194264913453681,0.5149245969838794,0.5259490379615185,0.6665448064707764,0.5470297029702971
268,0.9116611684287933,0.7883851224456224,0.6970653851250335,0.6590613012334035,0.6080511284287784,0.5287125770745116,0.5272317559369042,0.5275091003640145,0.6637115569163278,0.5792079207920792
269,0.9172020448258706,0.7931672372394939,0.6824321129910684,0.627964986845142,0.5895195873250368,0.5320927122799197,0.521823539608251,0.5309759057028948,0.6676872458072476,0.5907590759075908
270,0.8965955486403336,0.7933296042722886,0.6820177571894659,0.634345313393131,0.6299524561246659,0.5571279994056905,0.5388108857687641,0.5342347027214422,0.6743133939587808,0.5858085808580858
271,0.9071405474681958,0.8004913187643112,0.707069833125388,0.6514567104983608,0.596876184159857,0.5307926602778397,0.5168660079736522,0.5327093083723349,0.6599643558927021,0.6262376237623762
272,0.9074106733730279,0.8153071932146264,0.702599245103766,0.6606532068340004,0.5964703806518274,0.5524849565411187,0.5284104697521235,0.5317732709308373,0.6702920074944021,0.6155115511551155
273,0.9052201898737646,0.7900120039970532,0.679333851928124,0.6433185549181856,0.6242831008231727,0.5262239060991011,0.5048708615011267,0.5145779164499913,0.659096101996984,0.6064356435643564
274,0.8738024032468852,0.7868437561891941,0.6749800535481401,0.6213322421496394,0.5862470061686524,0.5285639997028453,0.5305598890622292,0.5154099497313226,0.6619293515514326,0.5841584158415841
275,0.9107112620961855,0.7908170558309255,0.6931863596842518,0.6476727334169534,0.6376428979506649,0.5176807072282892,0.5260183740682961,0.5226209048361935,0.6547091349449344,0.5486798679867987
276,0.8722088219882762,0.7863980166741272,0.6746051015101453,0.6225387265506852,0.6136194508792268,0.5024886709754104,0.5157219622118218,0.5270237476165713,0.6615637709637618,0.566006600660066
277,0.8673278655766519,0.7756242326142788,0.6875780258101565,0.6432251617658366,0.6215547501250437,0.5374786420028229,0.5347893915756631,0.5418963425203674,0.6641685326509162,0.5346534653465347
278,0.875041906092285,0.8016008564537926,0.7032954113660389,0.6521609588570092,0.6126044399585873,0.5369957655449075,0.5293811752470099,0.5262957184954065,0.6634830690490335,0.5495049504950495
279,0.8899466762927982,0.7754726180941565,0.6729748561190722,0.6288651627336942,0.6179233929623896,0.5279325458732635,0.5333680013867221,0.5352747443231063,0.6613352830964676,0.5668316831683168
280,0.895368961615168,0.7925683763992872,0.6875790794959795,0.6227303163769558,0.5883349443642963,0.5351385483990788,0.5334373374934998,0.5409949731322586,0.667275967646118,0.6113861386138614
281,0.867956211299221,0.7952029482650246,0.6776562116157354,0.6266418093900109,0.6176800026670374,0.531201248049922,0.5042815045935171,0.5303865487952851,0.6703834026413198,0.599009900990099
282,0.9413095892856601,0.7960211487416363,0.6815765568979523,0.6589453504700606,0.6142370890337876,0.5549364831736127,0.5158953024787658,0.5280984572716242,0.66878398757026,0.5222772277227723
283,0.9137138245622545,0.7869004453657732,0.6792348456681526,0.6232734831807963,0.5877069215767762,0.5234752247232747,0.5123938290864968,0.5284451378055122,0.6720742128592971,0.5726072607260726
284,0.8879690107081168,0.7604530965849149,0.6711643110090173,0.6252719882577942,0.5991114553671931,0.5166035212837085,0.514993933090657,0.5234529381175247,0.6627976054471507,0.6138613861386139
285,0.8961481325395789,0.787254062108765,0.6993351655787284,0.6325010100057749,0.6109078146570392,0.5060916722383181,0.5159646385855434,0.5137112151152713,0.6530640223004158,0.5874587458745875
286,0.9355432915939003,0.8229045662853237,0.7289574308199561,0.6635325982317432,0.6140509832517468,0.5407101998365649,0.5346507193621078,0.5287224822326226,0.6599643558927021,0.5717821782178217
287,0.9030998161065837,0.8403108734482287,0.7299603452007527,0.676309328800347,0.5906694012480719,0.5272639477007651,0.5373894955798232,0.5416536661466459,0.6625691175798565,0.5602310231023102
288,0.91625394535228,0.8425550056439292,0.7259712769435741,0.6698008206521261,0.5868288136770101,0.5270410816432657,0.525671693534408,0.5146472525567689,0.6529269295800393,0.6196369636963697
289,0.9179089296453192,0.815242184279553,0.7200700089929974,0.6682361623655008,0.6133514212294179,0.5025629596612436,0.5197087883515341,0.5050788698214596,0.6534296028880866,0.6221122112211221
290,0.8939351571429719,0.7734498799489018,0.697284138736958,0.6487704806304345,0.5921975588208875,0.4907510586137731,0.5226209048361935,0.5280984572716242,0.6592331947173605,0.570957095709571
291,0.8891362248361548,0.8142376920297145,0.6935542709417029,0.6366933286131161,0.640059456448111,0.5303840725057574,0.5335066736002774,0.5168313399202634,0.6659507380158114,0.6221122112211221
292,0.9180451943505913,0.8324541441366871,0.6921480797786179,0.634706414504055,0.6188496032525708,0.5362157343436594,0.5424163633211995,0.5156526261050443,0.6648082986793401,0.6188118811881188
293,0.9143138040841402,0.8114533986482088,0.6862508258063493,0.6401521585998221,0.660793486634585,0.5101032612733081,0.5308372334893395,0.5127058415669961,0.6623406297125622,0.5775577557755776
294,0.8838152621962173,0.7843751773162706,0.6820727788267468,0.616647221708821,0.5968527145991344,0.5362900230294926,0.5421390188940891,0.5258797018547409,0.6650824841200932,0.5858085808580858
295,0.9026666950843737,0.8096706594868432,0.690810037820933,0.6356486007207061,0.5986569134978829,0.5359557239432434,0.5437684174033628,0.5076789738256197,0.6616551661106795,0.6105610561056105
296,0.931297144294723,0.8067135701928128,0.7183751453543307,0.6582688009900346,0.6266140774257916,0.5491419656786272,0.5432483966025308,0.5262263823886288,0.6584563359685601,0.5684818481848185
297,0.87068200230688,0.7496924464324733,0.6554011933850805,0.6143232357920897,0.5933229640825822,0.5102889829878909,0.5354134165366614,0.5145085803432138,0.6728053740346388,0.5915841584158416
298,0.8905602368893751,0.7655153812690686,0.6647023205330278,0.638748440710571,0.5868526630222146,0.5424188396107272,0.5287571502860114,0.5158259663719882,0.6601928437599963,0.5742574257425742
299,0.8738475130782083,0.757528874685998,0.6532908590871495,0.6192508097146443,0.5888702191798606,0.5078746006983137,0.5158953024787658,0.515860634425377,0.6621578394187269,0.6056105610561056
300,0.8644708051542049,0.7454931129890627,0.6619394221521975,0.6316653197408718,0.602324157001679,0.5177921402570389,0.5152019414109897,0.5214768590743629,0.6561257597221588,0.599009900990099
301,0.8831955641710033,0.7695943224559397,0.6637097409250018,0.6402140302649887,0.5805354688561701,0.4911596463858554,0.4938117524700988,0.5206101577396429,0.665128181693552,0.5602310231023102
302,0.8763148623126679,0.7624401215204728,0.6765906346645717,0.6428569961915065,0.5781882041094193,0.5215437188916128,0.5190500953371469,0.5265730629225169,0.6554859936937348,0.5503300330033003
303,0.8853040965615856,0.7622477972909546,0.6691855213399918,0.6249964608027879,0.5852631263262252,0.5129633756778843,0.5220315479285839,0.534096030507887,0.652698441712745,0.6237623762376238
304,0.9098998844337064,0.7632917255608196,0.670960598975964,0.6443451957450407,0.5657277666053819,0.5354357031424114,0.5171086843473739,0.5235569422776911,0.6566284330302061,0.6311881188118812
305,0.8764419790103627,0.7503838847172702,0.6509151311486768,0.6118276523066755,0.572332484527637,0.500260010400416,0.510591090310279,0.5173860287744844,0.6517844902435681,0.6155115511551155
