iteration,duration,loss,accuracy,game,winner
337,,1.5410052152616078,0.5593191847026686,,
338,,1.5032548751025023,0.5356307347481964,,
339,,0.6146127913370774,0.5619527912026336,,
340,,1.5450623348978207,0.5619527912026336,,
341,,1.5453067884112628,0.5619948168382713,,
342,,0.5546462992272415,0.5619527912026336,,
343,,1.5383051372469858,0.5620508510191217,,
344,,1.52597377706925,0.5615045177558311,,
345,,1.504952342774908,0.5502836730405547,,
346,,1.224978656644924,0.28451355326749317,,
347,,1.0996453134483168,0.235427610842614,,
348,,1.0986122886681087,0.235427610842614,,
349,,0.7639807038450505,0.5601456888702109,,
350,,1.1929461688149854,0.3606780135882889,,
351,,0.625357321555253,0.5562513133011137,,
352,,0.5822325942368936,0.561840722840933,,
353,,0.5628623544841458,0.5620368424739091,,
354,,1.38992804747025,0.5129649085942425,,
355,,1.2036767737630283,0.2071723751488408,,
356,,0.6251843050714332,0.520711634096799,,
357,,1.243075915965459,0.16013168032499825,,
358,,1.1006082494305078,0.1220564544372067,,
359,,1.100945842698986,0.10180009805981649,,
360,,1.098612288668109,0.10180009805981649,,
361,,1.0992331083533387,0.09256846676472648,,
362,,1.0982607289533226,0.10018911536036983,,
363,,1.0986122886681087,0.10018911536036983,,
364,,1.098617021922378,0.09968480773271696,,
365,,1.0986122886681087,0.09968480773271696,,
366,,1.0986122886681091,0.09968480773271696,,
367,,1.0986433608956334,0.09737339777264131,,
368,,1.105163467740144,0.07644463122504729,,
369,,1.098612288668109,0.07644463122504729,,
370,,1.098612288668109,0.07644463122504729,,
371,,1.0976211784731245,0.08751138194298522,,
372,,1.0986122886681087,0.08751138194298522,,
373,,1.098612288668109,0.08751138194298522,,
374,,1.0986122886681087,0.08751138194298522,,
375,,1.0781198715366627,0.14414793023744485,,
376,,0.7029034798942716,0.5078657981368635,,
377,,1.206230874253663,0.21321005813546262,,
378,,1.103087077416509,0.1565875183862156,,
379,,1.0986122886681087,0.1565875183862156,,
380,,1.0986122886681087,0.1565875183862156,,
381,,0.9033831380920404,0.48094137423828537,,
382,,1.1176475770430354,0.3183862155915108,,
383,,0.6195171285519212,0.5270154794424599,,
384,,1.261107532835323,0.2841493310919661,,
385,,1.1085871875592244,0.19481683827134552,,
386,,1.1194342542323776,0.09378721019822092,,
387,,0.6542523702059334,0.47364292218253135,,
388,,1.185461233482402,0.15206275828255236,,
389,,1.0998483149208211,0.1246060096658962,,
390,,1.0986122886681087,0.1246060096658962,,
391,,1.09873475406186,0.11837220704629824,,
392,,1.098612288668109,0.11837220704629824,,
393,,1.0986122886681087,0.11837220704629824,,
394,,1.1103805533518691,0.06006864187154164,,
395,,1.0993333967401313,0.0585136933529453,,
396,,1.0986122886681087,0.0585136933529453,,
397,,1.0977750646890458,0.058527701898157876,,
398,,1.098612288668109,0.058527701898157876,,
399,,1.0986122886681087,0.058527701898157876,,
400,,1.0986122886681087,0.058527701898157876,,
401,,1.098612288668109,0.058527701898157876,,
402,,1.0990355218740067,0.05694473628913637,,
403,,1.098612288668109,0.05694473628913637,,
404,,1.0986122886681087,0.05694473628913637,,
405,,1.0987467689754462,0.05595012957904322,,
406,,1.0986122886681087,0.05595012957904322,,
407,,1.0591461624669538,0.11952090775372977,,
408,,1.0946150119232605,0.15288926245009457,,
409,,1.1187432629081615,0.06470547033690552,,
410,,1.098612288668109,0.06470547033690552,,
411,,1.1030637690948488,0.05523569377320165,,
412,,1.0986122886681087,0.05523569377320165,,
413,,1.098612288668109,0.05523569377320165,,
414,,1.0986122886681087,0.05523569377320165,,
415,,1.0986122886681087,0.05523569377320165,,
416,,1.0986122886681087,0.05523569377320165,,
417,,1.0986122886681084,0.05523569377320165,,
418,,1.0986122886681087,0.05523569377320165,,
419,,1.0986122886681087,0.05523569377320165,,
420,,1.0986122886681087,0.05523569377320165,,
421,,1.0986122886681087,0.05523569377320165,,
422,,1.098612288668109,0.05523569377320165,,
423,,1.0986122886681087,0.05523569377320165,,
424,,1.0986122886681091,0.05523569377320165,,
425,,1.0995019785323894,0.05405897597534496,,
426,,1.0986122886681087,0.05405897597534496,,
427,,1.098612288668109,0.05405897597534496,,
428,,1.098612288668109,0.05405897597534496,,
429,,1.0986122886681087,0.05405897597534496,,
430,,1.098612288668109,0.05405897597534496,,
431,,1.0986122886681087,0.05405897597534496,,
432,,1.0986122886681087,0.05405897597534496,,
433,,1.0986122886681087,0.05405897597534496,,
434,,1.098612288668109,0.05405897597534496,,
435,,1.0986122886681087,0.05405897597534496,,
436,,1.0986122886681087,0.05405897597534496,,
437,,1.098612288668109,0.05405897597534496,,
438,,1.0986122886681087,0.05405897597534496,,
439,,1.0992926329802095,0.053120403446102124,,
440,,1.0986122886681087,0.053120403446102124,,
441,,1.0986122886681087,0.053120403446102124,,
442,,1.0992620456498814,0.052447993275898296,,
443,,1.098612288668109,0.052447993275898296,,
444,,1.098612288668109,0.052447993275898296,,
445,,1.0986122886681087,0.052447993275898296,,
446,,1.0986122886681087,0.052447993275898296,,
447,,1.098612288668109,0.052447993275898296,,
448,,1.098612288668109,0.052447993275898296,,
449,,1.0986122886681087,0.052447993275898296,,
450,,1.098612288668109,0.052447993275898296,,
451,,1.0986122886681087,0.052447993275898296,,
452,,1.0986122886681087,0.052447993275898296,,
453,,1.0986122886681087,0.052447993275898296,,
454,,1.100216750310474,0.051775583105694474,,
455,,1.0986122886681087,0.051775583105694474,,
456,,1.1006717473929784,0.051733557470056736,,
457,,0.9865884356646926,0.1683687049099951,,
458,,1.0986122886681087,0.1683687049099951,,
459,,1.107926905335481,0.07748126357077817,,
460,,0.885067347513313,0.4638929747145759,,
461,,1.1178993997108082,0.32597884709672903,,
462,,0.685224243310415,0.5587168172585277,,
463,,1.3293882311992733,0.371604678854101,,
464,,1.1431668010433973,0.14766407508580234,,
465,,0.6715399164016981,0.5112698746235204,,
466,,1.4414913776053149,0.2601667016880297,,
467,,0.7380507826441024,0.5591370736149051,,
468,,1.230725369735832,0.3503677243118302,,
469,,0.6673592774848844,0.5585627232611893,,
470,,0.582303786229684,0.5618967570217833,,
471,,0.5574554824162197,0.5619107655669958,,
472,,0.5578178867234278,0.5619527912026336,,
473,,0.5531559874279521,0.5619527912026336,,
474,,1.381579809305321,0.5455347762134902,,
475,,1.1405770068202927,0.3949709322686839,,
476,,0.6191950976904187,0.548742733067171,,
477,,1.279764476491125,0.33026546193177836,,
478,,0.6855989673351627,0.5604118512292499,,
479,,1.5104531686061313,0.5511381942985221,,
480,,1.1317478822978615,0.3729354906492961,,
481,,0.7141910700368809,0.5590250052532044,,
482,,0.62415291344789,0.5619527912026336,,
483,,1.5510428717350455,0.5619527912026336,,
484,,0.5599657923179845,0.5619527912026336,,
485,,0.5626685138796202,0.5619527912026336,,
486,,1.5428794560252743,0.5619527912026336,,
487,,0.5521287834969577,0.5619527912026336,,
488,,1.5334242002330838,0.5619527912026336,,
489,,1.3708716529310012,0.4915738600546333,,
490,,1.2262788575354346,0.276220494501646,,
491,,0.7675198905571297,0.5471177418225117,,
492,,1.5066178394465741,0.516579113259088,,
493,,1.2928826496311459,0.379337395811445,,
494,,0.6604723197684886,0.5407578622960005,,
495,,0.6020270175395093,0.5618827484765707,,
496,,1.3905576639985124,0.46993065770119774,,
497,,1.1610098160333482,0.2834769209217623,,
498,,1.139240423021937,0.09312880857322967,,
499,,1.0988650727337175,0.09045317643762696,,
500,,1.0986122886681087,0.09045317643762696,,
501,,1.098390708460974,0.09333893675141837,,
502,,1.0986122886681087,0.09333893675141837,,
503,,1.0986122886681087,0.09333893675141837,,
504,,0.7845475418853908,0.5040554738390418,,
505,,0.5851000177613962,0.5581844925404497,,
506,,1.2942976680681713,0.28300063038453455,,
507,,1.1012750912790148,0.2580093857252924,,
508,,1.1007306672428787,0.24215171254465223,,
509,,1.1705128242304863,0.07179379421447082,,
510,,1.0986122886681087,0.07179379421447082,,
511,,1.0986122886681087,0.07179379421447082,,
512,,1.0986930988980483,0.07079918750437766,,
513,,1.0986122886681087,0.07079918750437766,,
514,,1.0986122886681087,0.07079918750437766,,
515,,1.0986122886681087,0.07079918750437766,,
516,,1.098612288668109,0.07079918750437766,,
517,,1.0986122886681087,0.07079918750437766,,
518,,1.0987009349398267,0.06998669188204805,,
519,,1.098612288668109,0.06998669188204805,,
520,,1.098612288668109,0.06998669188204805,,
521,,1.098612288668109,0.06998669188204805,,
522,,1.10339711776328,0.05945226588218813,,
523,,1.0986122886681087,0.05945226588218813,,
524,,1.0986122886681087,0.05945226588218813,,
525,,1.098612288668109,0.05945226588218813,,
526,,1.098860542455608,0.05862576171464593,,
527,,1.0986122886681087,0.05862576171464593,,
528,,1.098612288668109,0.05862576171464593,,
529,,1.0986122886681087,0.05862576171464593,,
530,,1.098612288668109,0.05862576171464593,,
531,,1.098612288668109,0.05862576171464593,,
532,,0.774450130286661,0.20319394830846815,,
533,,1.1236263921195684,0.10084751698536107,,
534,,1.098612288668109,0.10084751698536107,,
535,,0.945499194904613,0.2705750507809764,,
536,,0.7170907200058938,0.5490509210618477,,
537,,1.537425402583047,0.5371716747215801,,
538,,0.578804692021071,0.5617706801148701,,
539,,1.4957195687425193,0.5550045527771941,,
540,,1.1656787316246946,0.3951530433564474,,
541,,1.1613862831323303,0.15416404006443932,,
542,,0.9027701784040002,0.4469426350073545,,
543,,1.216634224687565,0.1392029137774042,,
544,,0.6797998759393585,0.5082440288576031,,
545,,1.1945163131961773,0.21271975905302234,,
546,,0.655255841585039,0.5334313931498214,,
547,,1.5057432236327228,0.485718288155775,,
548,,0.5858641836997542,0.5509280661203334,,
549,,1.2588553200713477,0.291517825873783,,
550,,1.1034321496564379,0.2013728374308328,,
551,,1.1198128738868578,0.1037893114800028,,
552,,1.1237743452258395,0.06499964978636968,,
553,,1.1027387271022895,0.060054633326329064,,
554,,1.0986122886681087,0.060054633326329064,,
555,,1.098617723218309,0.05997058205505358,,
556,,1.1021793359054302,0.05540379631575261,,
557,,1.0986122886681084,0.05540379631575261,,
558,,1.098612288668109,0.05540379631575261,,
559,,1.1066484169152553,0.0541010016109827,,
560,,1.0986122886681087,0.0541010016109827,,
561,,1.0986122886681087,0.0541010016109827,,
562,,1.0986122886681087,0.0541010016109827,,
563,,1.0986122886681087,0.0541010016109827,,
564,,1.0988972206307017,0.053820830706731104,,
565,,1.0986122886681087,0.053820830706731104,,
566,,1.0986122886681087,0.053820830706731104,,
567,,1.0986122886681087,0.053820830706731104,,
568,,1.09867609717814,0.05375078798066821,,
569,,1.0897468132725951,0.05579603558170484,,
570,,0.8619285074650425,0.17779645583806122,,
571,,1.1471238586753487,0.06579813686348673,,
572,,0.9753441619418014,0.27343279400434267,,
573,,0.7907255069805669,0.5615185263010436,,
574,,1.541001552350491,0.5608180990404147,,
575,,1.298148850386092,0.37018981578763044,,
576,,1.108957010423826,0.22427680885340057,,
577,,1.1133808977746356,0.1391468795965539,,
578,,1.0498708442532478,0.34734187854591303,,
579,,0.6735444720659859,0.5563493731176017,,
580,,1.2649024264356266,0.388302864747496,,
581,,1.1018859773825331,0.2912796806051692,,
582,,0.8959326238999494,0.40044827344680256,,
583,,1.1663467450637233,0.35393990334103803,,
584,,0.6749030778353909,0.39018000980598166,,
585,,0.572325503844614,0.3886530783778105,,
586,,1.5161682552883844,0.3911185823352245,,
587,,0.5943808532056739,0.3883588989283463,,
588,,1.5251793100540645,0.3901379841703439,,
589,,0.778652900653772,0.5253064369265252,,
590,,0.5947392746689227,0.5576941934580094,,
591,,0.5538223970519721,0.5594312530643692,,
592,,0.5862610042777124,0.5618687399313581,,
593,,1.549210703657959,0.5617706801148701,,
594,,1.5464239327977714,0.561840722840933,,
595,,0.55569962095763,0.5617846886600827,,
596,,1.5394576482621578,0.5620788681095468,,
597,,0.5611227837328999,0.5618267142957204,,
598,,0.5526564222232669,0.5618967570217833,,
599,,1.546098428800953,0.5618127057505078,,
600,,1.0037834187295138,0.448357498073825,,
601,,0.6121257630659931,0.5486866988863206,,
602,,0.5578602777455397,0.5524830146389298,,
603,,0.5578534177631592,0.5556209287665476,,
604,,1.5459881033065273,0.5541920571548644,,
605,,1.5278162434795195,0.5434615115220285,,
606,,0.676923472499989,0.5618827484765707,,
607,,1.5454837561702546,0.5618687399313581,,
608,,0.5582111420186883,0.5619527912026336,,
609,,1.5492201646279278,0.5619527912026336,,
610,,1.5507644552310726,0.5619527912026336,,
611,,1.5498990984688972,0.5619527912026336,,
612,,0.5526062446710478,0.5619527912026336,,
613,,0.5533257157114226,0.5619527912026336,,
614,,0.5528226005780895,0.5619527912026336,,
