iteration,duration,loss,accuracy,start,game,winner
943,83.115,0.5793644209304268,0.5619380050840384,[5, 6],6660011338800224455774488337722118866773311442200558811116611007777664444770066223322228888440033330044334411282,1
944,94.541,1.4699945314655307,0.5600978867094131,[5, 7],700331188112222668844334455006655880077221144773366662277110055660022555544664422330044887788883377553355220000144288551388208,2
945,99.581,1.4360113068330995,0.5559244223545927,[5, 8],811227766443311003388662244550066775577001133442211888877880077447711441111773377772300556633332400200088552533582,2
946,77.3,1.0844846962727572,0.5309974579808021,[6, 0],022004455113322778888115544330077556633666611447722223388221188331166886655558855000088444426441111205,2
947,78.972,1.0879587433070694,0.45469894145767725,[6, 1],122774400558833550088116633446677228877113322336666442255444455118822000077778800117755221100226155648,2
948,73.509,1.070411888787037,0.5278483894221649,[6, 2],222554488001166338877331177551144667788330000445588223355006666886611888844226600777710227722185,1
949,87.047,0.6690595848696984,0.5434799104602193,[6, 3],3331144778822005555776644881111002266880066001177115522551122113355336677556655004444337733441166662277770466142,1
950,103.569,1.4240718695844414,0.5374663277307736,[6, 4],4005522778833007711115566338844226655448822337700662211445588660022003333224466113311773344336100112285008765341474425555104572200,-1
951,81.408,0.9529081334006264,0.44813522024509617,[6, 5],50022338833771188441122446677005577554400113322662288008877663366447722555511552222116666885566111144553811760,2
952,83.165,0.831755385536697,0.5289676366809576,[6, 6],6113344552288887777553311000022004477221188556633554488442244440033883333001144665577668814337733260,1
953,91.463,0.8058296701156716,0.46207838524870054,[6, 7],733440022445522331111558888660077227711006655443388116688001188228877884466442222550000551144432200817766333366670,2
954,66.574,0.6579765830080732,0.44758508176196077,[6, 8],8445500773322112233110066447755888822443377880022771111556600551133004400001166665544667744203,2
955,84.025,0.6536202290602947,0.42535189892628145,[7, 0],0226644115522888855773300661133448811225566004455551177771111884477223333558833886666882244446655475538776677420277821,2
956,62.136,1.2677030284702524,0.45168266494669346,[7, 1],15522884400336633448866220055117722778855661133114466883355557755447766773377404,1
957,99.253,1.458770596646726,0.4639754145008916,[7, 2],22244116600553388774466110033558888334455221122777788447700773300668811336677111144331177551155664400004444218577666483233,-1
958,81.831,1.2065395735879723,0.5236938953598664,[7, 3],3882244551100335566004466772288115544223300005555225588885577447777884411112266221144448877553322716,1
959,92.823,0.7956726306334584,0.4563114163220397,[7, 4],400113388558833222266117766554422005500664411003377882288443311114444660044771155663366862233007700821166773347252,2
960,100.446,0.7911373133585855,0.3968774898508935,[7, 5],55500448811334422006677668822330088552222663388335511000033337788661155441111666600777733664400558877117700118800272466543,2
961,76.783,0.6811188167719042,0.38966877869256744,[7, 6],60088332288551177440011556633442222004466114455775588772255007733553366771133778888443308665555244,2
962,90.677,0.6062857825023801,0.3869180862768904,[7, 7],7552266008844113344553388662222003311770055661144883377111155888855550000778822880044006666881722446633665544433300102,2
963,93.374,0.61374562467024,0.3849831164396555,[7, 8],8116633112255448800773322664455550033440011887766220044221177774444666677553333558844100066886612336222772244771022882,2
964,79.324,1.4237171795418821,0.3883408582160337,[8, 0],01166552244335533002288776644771177221144886688331111007777006622220000551133225500442266003555444455866,1
965,83.331,0.5855112322379126,0.38761998710020107,[8, 1],111442200553377224477660033665588007733441155662288226688887700663333222255552233885544335000448844027,2
966,73.734,0.6053782539591954,0.38568501726296617,[8, 2],22244330055884466661122113377007755665511448877334400880022333311667744228866883355557777664477125,2
967,93.574,1.5017922170193925,0.3873354327123724,[8, 3],32255776666003311110044228844553377778800556677117733665522113333887722224477448811227755444466441144068855086887020,1
969,110.769,1.4372773013064573,0.3934438669044277,[8, 5],533442200664411337766221100775566882244001177223355886655777700002255551155222277883300446666338844443333667800888544560472661144811,1
970,85.468,1.360290330961669,0.4180293660128239,[8, 6],6441177335500002222445588003377662211443366771166008855440077001122006666111100447777444488446277582,1
971,86.055,1.328198425761809,0.4552301096482908,[8, 7],733004422661155003311886644771122225533663377444400005555116622446688227722885577552211114411758811338882032,1
972,86.934,0.7600973024722758,0.4146526539439238,[8, 8],84411773355667722006633440055221111660044776622882255338866557777550011444455115544664483336681223300007700826,2
974,99.891,0.6780233668428708,0.3993815684637857,[0, 1],12244883355336688776655007744221111886600337755882266227711777700004444778811555577284433008455110066332670252385431566133,2
975,91.346,1.379796736001483,0.42324619645634937,[0, 2],2665577881155223300664433774488221144771188558800331177004400008833332222001122550055336666228866884455556633546,1
976,85.17,1.4588125142883943,0.4355010054255037,[0, 3],366442288005588775577113322111166554433006677884488222200886666117777445511553333447722444400441125652461807140201500055,-1
977,103.562,1.4357037317236623,0.4469211215236939,[0, 4],433227700556677114411552266883388224466118800774455448877664422223366333377331133003341008888417722111122001166660066202758581658678,-1
978,102.614,1.0456725443220676,0.5432332966574345,[0, 5],54433118877337711660022665588224400881177663322113344223333883300115511004455006688885522227755774477884444114466777700748866412,1
979,78.498,0.9446417920670087,0.46955268050233334,[0, 6],62244333311778866558800002211557744556611883377227733442255222288220044008844441166775500551111068,2
980,95.808,0.8131363231066678,0.5341275562469173,[0, 7],7118833552244664411006677223388551122553377880044882288660011557744221133443333220266887733114477555588117611630,1
981,86.044,0.6876294449789587,0.5480138103729559,[0, 8],86644115522333355771177448800226655001188220066003300446633114433667733778833447766113388775533245511640,1
982,80.473,0.6462314412761732,0.5535531357893538,[1, 0],05522883344661188773366557700224400117744882233550044776600663300884411668866222255558322753385443311326,1
983,72.997,0.6115688102845155,0.5553363432864135,[1, 1],122440088335533886655007744227766002266775588443311773322554466441144448888228800556666106455752,1
984,93.525,0.5837903022032896,0.5571764616610388,[1, 2],277553300442288116688446600550077223355773311445566220022226677008866440011882244776666115333665322538800341,1
985,83.707,0.6020756636350689,0.5596425996888872,[1, 3],3778822550088006666442244331177558866227711445533007744447777332222884411554466112233448855770677240,1
986,75.411,0.6212460743140492,0.563531509655879,[1, 4],4220066333355886644771188772222330055774455008811660077662266884444883311338888551111553324665555210,1
987,91.654,1.5091224219616854,0.5624691732746518,[1, 5],50088226600443322771166445533887700668833772211447744884422220022551111881177885555775522335581333302462633466,2
988,91.372,1.3863867096021074,0.5559054520620708,[1, 6],655888844007733771122003366228811555544447700887755667766111100666633113355333344660011442244552233226686443300241,2
989,66.402,0.9557625611242102,0.535683120233714,[1, 7],70022336644115588445577883300662266554477338811005522000077111166118877776633440033251,2
990,91.563,0.6913457772808922,0.5487536517813104,[1, 8],80033772244226644555566887711330088667744332200447700110055116611552211112222881144665544002844885588231440660626366,1
991,85.146,1.1558672274294384,0.5075312061311985,[2, 0],0884477556611334400228866551177332244880033771144660000770055887788110066776633001111666643335500455533672,2
992,68.302,0.7396826583852096,0.5287399931706946,[2, 1],111006633443388445577005588776622224488335566773322778888008855551144004411886688100,1
993,101.454,0.6795004328527212,0.5496452555298402,[2, 2],266007733558855111188003377444411663344662277553300008866883388881177001100550022115555445522556644220822440766112238487,1
994,72.537,0.6031236631561776,0.5530219675987403,[2, 3],36644770088221188113300557755661144004488773322558888667788331100220011772244441111642464345800003857674,1
995,77.339,1.3599340229720505,0.5420381682285541,[2, 4],4001155330077334488227766118855226677008844663355110033771122004455883322331111666644777744114426075544344,2
996,98.518,0.8270450755312269,0.503187009143681,[2, 5],5886611773366443300550088112277448800335566771100114422882233445577772211663322662200440066668877884477665077502388546,2
997,87.807,0.9148073771538373,0.40943582350039837,[2, 6],688001155778833224466773355440022111133008877445555663311882200660000550077112255222277664411004488881177775588644,2
998,105.465,0.6613506954614665,0.39505634176879006,[2, 7],7883344110011664400226655553311885577338822007766775500886633223355881177443300448888444477111144552222115511342255446700628032400,2
999,85.458,1.2059785293104244,0.439048450127101,[2, 8],8441155663300001122778877664433110055885533221188880066008811661177114422002244555577007755223400454,1
1000,73.982,0.734217719268795,0.4176879007474295,[3, 0],00011445566772288331155776622448844332277881166005522110033885555447744113366550066335512664466822,2
1001,84.264,0.9039401697434563,0.5073984140835451,[3, 1],1446600225544556688007788223377111166774433557700444422440011222288662211884411332266333388330066110033400055208,1
1002,113.655,1.484950262052279,0.4979132678225898,[3, 2],200556688001144884455117722776633664433778822112255335577440000444466110088886600222288111133118855887500641155223333007261642475455833438,-1
1003,81.592,0.8962147506586843,0.5416018515005502,[3, 3],37722115577885500220066664411884433886611775566336600112233553300334400448800552222554444224455111100788,1
1004,81.099,0.6731402779315185,0.5467048601889442,[3, 4],422007766112288114400665555773388223377884411551133002277558888777744772255226622444466008855666672221488350,1
1005,88.804,0.6595815698061739,0.5540463633949235,[3, 5],51144887755006677338811002244662211774444004455334433003322008888442233665588005544718866660133761166841,1
1006,91.058,1.4255387984621206,0.5473498501346891,[3, 6],62200443311881100887744555577226633556666441122338833337788553344884444006655111144661166775500001153202077630,2
1007,86.143,0.5949261524456505,0.5502333345980195,[3, 7],700551188226600447744331155662288002277668844553355000088772233334488666633881111661122220466544401441173024,1
1008,91.378,1.4583801101953353,0.5453010585423227,[3, 8],82211556600447733114488006622775555112233778844667722008866116655222266663322550022445544111173558280113004244,2
1009,82.352,1.0114010194045893,0.5105854232272261,[4, 0],0882277115544335500663311668877225522336611884477004411775566774488333322886600226644666621113377330811276,2
1010,75.435,0.8564711257792254,0.5382251394316501,[4, 1],188553322774477001122886600556633661100448877882266554444003377335588338844557766888155551166243,1
1011,78.255,1.4173612210987783,0.5293280722388739,[4, 2],23300558800773366114477885500226666882277113355441177770033883322444466221122228844331166775644874,2
1012,73.044,0.8039246782047063,0.48626550821413667,[4, 3],333006611885577442211225566887700114466775500002233778833882288115555880033227733444477772266222244820,2
1013,80.082,0.6931425664629243,0.5223849451758547,[4, 4],4337788005511222288115566003333667755776644002211882255000066223344663355330077332266554412447744252,1
1014,76.368,1.010850792126041,0.46463937473915845,[4, 5],50011338822665577446600228811227711888833330044773344884422111177558855116622220066440055443100341,2
1015,92.566,0.8091083558287544,0.40704556664263764,[4, 6],6115588332244775577008866001122337733442255552266228844113300445500771111881177772211448877880055110003116363888822035,2
1016,81.958,1.4769796822892214,0.41594263383541374,[4, 7],711665500448800222266337755881111003333885522554444224433446600006688221177661122777722336622001157814322835,1
1017,76.183,1.2374505954398225,0.4524414766475699,[4, 8],888331166667722552244770000115533558877661144223344441111884466880033774400665566007711777755778866305555104,1
1018,81.253,0.8021626316965254,0.5138862541260386,[5, 0],033446611225533880077441188772266773366554422001155552222333355883377556622777766888855778866332244006600428,1
1019,81.576,1.0310031990652482,0.5447509200591873,[5, 1],1882244334400226633557766778811004422006655337711115588001122888855556611666688664477773311774444887750772084541,1
1020,71.215,0.5988514125077736,0.5463633949235497,[5, 2],20011886622333377664477445500008811442277555566113388336600668800221166772244888855887788407,1
1021,98.733,0.6206102900099313,0.5504230375232386,[5, 3],32244001166770044881177335588226600664411886655446633662277557722552233442288337766668855550000333300222718777744488,1
1022,82.55,0.8873673998117487,0.5355882687711044,[5, 4],4880077223355663311441177668822003366552277440088558833442222116611001122557755000022888847773377005622460,2
1023,103.189,0.7732681199024417,0.4740676101225481,[5, 5],56677002288113333886611447744220044330077662255221188331166441111551177223322660088224455334466336655000011006777175400537,2
1024,80.13,0.6926936748450743,0.4497856356945024,[5, 6],60077333311006622115544778844882222551133880088661144334444552200446644002277442233667722441322630,2
1025,96.81,0.6153008107219325,0.4370565694123003,[5, 7],76600332255113344220088778866115522114444777733665566775544888855882266662288445500002234664438112228005700768,2
1026,96.995,1.0028301423187485,0.5078157605190272,[5, 8],8446622117700331155228866334477116644118800002255448877223388332200666688226600881122224433555511357274256500744,1
1027,91.659,1.4280413700489558,0.5211139355768866,[6, 0],0552277331100778822885544661133224477553388115566668844880000440088663344226644333377444711887722220011776677036,1
1028,74.699,0.6342944908135335,0.5321356755321167,[6, 1],111883377446622554400227733558811330000664488772244775511668855003366552200888822221122660011007866332233833,1
1029,103.79,1.457584044170665,0.5316993588041128,[6, 2],2110044773355883388774400665522337766881144550011227755661166336666005555332222664488885511113311880022882433441176742154644843086,-1
1030,77.76,0.8321146735951148,0.5000948514626096,[6, 3],31144223300881155005577884477662211770022446688227755334433886677335544445511336611664411110875855,2
1031,92.971,1.26445550792251,0.5298212998444436,[6, 4],42255771188113388337700660055224477446622336611110011556666551166887755000022226677221144888800884207778855558177628,1
1032,77.514,0.7439209183471137,0.5431763857798687,[6, 5],54422338877114400550011773366228888004411555511116611000088558866883355666677553377663300660077772266427,1
1033,75.907,0.5687846102366328,0.5438024054330918,[6, 6],600334422115555888833007744112277887711445522223366110066440088001177337722668811331188225511100,1
1034,75.459,0.8876847741821724,0.5568160261031225,[6, 7],700225544221133440088661188335577887733665522445533226666006622888822774411110055881155117722064,1
1036,81.165,0.5682035587300087,0.5567591152255568,[7, 0],01155663322446644558822008877113366117733002288335544118800331111225577665522114422226600550066223844781,1
1037,79.148,0.7146635606341996,0.5467048601889442,[7, 1],133552200660022884455331166887744003322558866778811550055114466663300443366117722776644733382441111821,2
1038,72.862,1.4622929558097861,0.5443335736237053,[7, 2],23300558866881144331166774422000044771133556600226633334455003388444488776655551177888855446666418,2
1039,76.692,0.6059590437446657,0.5461736919983307,[7, 3],3001133441166228888770055446655220088112233668833338855337755550077444400002222558822643355118868014,1
1040,94.628,0.6279053256610801,0.5562658876199871,[7, 4],433551122116666227788880055334400006655226688113377771144667766336600887733004488557755445588333322382222044702550246164,1
1041,84.225,1.4622397658874773,0.5541032742724893,[7, 5],58822006611664444223388003377111188557766550088443322112288667777331177445555333355224477210055648,2
1042,98.179,0.5687954098706018,0.5543119474902303,[7, 6],600887733442233558811220066551144554466880022113377005522661155000044331100116644003322225555336622886633330078338855784,1
1043,84.953,1.2955936177547924,0.5433471184125659,[7, 7],722336688004411115544662255003388227755116677884433006633440088556611333322444488886655558874552288310,2
1044,77.379,0.5921114725139401,0.5451113556171037,[7, 8],8005577668844116622112244335533004488220077003366552222775544558888777733113344440000114478111155650,1
1045,84.909,1.3672034573807414,0.5372386842205107,[8, 0],0002255331144336677885522117766445588226611883322334400110077554477227700556666006688441111222280377711344,2
1046,95.354,0.6004003130721862,0.540786128922108,[8, 1],1667700445500225533887733226644111177668833446600552211228888665555113377114477778822774422448800110077531156118200663366662,1
1047,93.41,1.425741407256433,0.5350191599954471,[8, 2],24400334411662255115533777788660044887733552211880066775577445500111133002233220055884422227333112288554444661144781108388,2
1048,85.534,1.4888313145384013,0.5334446257161285,[8, 3],3110044227777003388666655115522441122556644008800221177445577660077554466772222001133223355550622868144773164344,-1
1049,77.182,0.6732744085702111,0.5392305649353113,[8, 4],4112233773366220066115500885544775511448877226688003333888866442255222277660011667700224400446666545,1
1050,93.453,1.3142216494716676,0.5308267253481048,[8, 5],51144003322116677668800445577223355886644773388444488777755556611552277882200112244222288111100006081341432574,2
1051,91.117,0.7422056447941006,0.5081572257844216,[8, 6],677772244551155330066001122334488228844113355003322004477554444000055556644337766114425888811117711008855774463631,2
1053,78.162,0.9117960729310434,0.44910270516371364,[8, 8],8440022115577446677001133553366112233445522880033220044111100556666442277225511668877882222448855007760800,2
1054,95.55,0.6779562972588824,0.4082596653640399,[0, 0],033221155778866664488445533771122776622443388225522665500555566117722002233331133444422207733667755804411118466040,2
1055,66.303,1.3520339329369002,0.42537086921880335,[0, 1],155448800663377117722223388556644774411005588224466227766661188660033665522551111483,1
1056,78.733,1.0283592611792753,0.4891489926774671,[0, 2],23377885588441177550066662211334477331122883300770011116644660033336611445544004433225555777712774444824,1
1057,73.255,0.8965975634804959,0.4137041393178283,[0, 3],35588227755004433116677226688114455228866118877334400112244663366008800225577666622220055333307170747778543255,2
1058,71.895,0.7838776156523637,0.3887392343589938,[0, 4],4221166332233887755117788556600774466554411002200883355777700111188006644447722666617668866240,2
1059,74.485,1.4074601996016407,0.39589103463975417,[0, 5],53322880077445511114466882233776677220022224422666622558866336644881133883355001155552655700,1
1060,81.223,0.5928379213683921,0.3929126987138142,[0, 6],62211334422665555888800114477773333004455118877220088556688444488337744338811553355003322886244105,2
1061,82.693,1.467594939968157,0.3981105588648177,[0, 7],755331122886644338877002211554466110044223366885511888844440033337733558822000055772266777766660066332222574,1
1062,85.864,0.5976739752231724,0.3952460446940092,[0, 8],8336644554433771166552277220066881122110044885533557744223333222255558822886611888800113388776670224622660,2
1063,82.89,1.029902435482838,0.46016238570398754,[1, 0],055336677004477888833115522664422223355881122008855446666224411440066556611887777225555003344338866333300200,1
1064,80.574,0.9838382746116972,0.5253063702242289,[1, 1],1885533664422440088770022776611556633883377550011332200331100006622116666004488441177222284643333544,1
1065,71.205,0.8500938544588656,0.5466100087263346,[1, 2],233448877115566007733226688554400003388446677775588337744114422220011116666550022443300445622761,1
1066,68.142,0.9880849533234456,0.5232955192169063,[1, 3],355442288770066663300221188557744884477112222336600115522555566558800443388668833227722045,2
1067,82.346,1.0111838945973053,0.5469325036992071,[1, 4],40055882266884433660077112233557744553300666622552244770000331133337733446655667788550011880088111177244,1
1068,85.87,1.441422496705091,0.5409189209697614,[1, 5],500886633442222774400665577118833226688003311447700556644111100448877884433338822330022000444636255885555445512428,2
1069,84.73,1.0018760826610704,0.4820541032742725,[1, 6],677330055228833112222557744884466007766880033441155336644447711002277555500662233551188220088558722161,2
1070,93.592,0.684390691839774,0.4459156960200326,[1, 7],766004488558822550033662233447744227711331155661122114400881100224433888800118844441222886833007700553357220002646,2
1071,94.045,0.7451903223964853,0.3873544030048943,[1, 8],866446600552277883322114477330033556677550088224488555588881111553311338877225511222233336655420000110042666633728,2
1072,77.571,1.3074463312189708,0.4156580794475851,[2, 0],0001177443355116666885533772288445588663344771100222211332233330044440033880066554466442255226622476,1
1073,80.127,0.5938365868734935,0.40704556664263764,[2, 1],1660055337744442255008888336677115511772233002266886611882288446633114477887777664455443344024133335555811,2
1074,93.855,0.6699203698602619,0.3935197480745153,[2, 2],266330011884444668877551133550077005533447722116677441100660033771111555522557788662277776655664288008857338833612,2
1075,71.673,0.6149710078715295,0.390408620100922,[2, 3],377001122441155445566008888667733334422558800776666883388228855335500221111004433226622748,2
1076,80.718,0.5655091133177172,0.3899533330803961,[2, 4],400667711882233883355116644775500007733442266110044554411557777885588003322884433002222005533111144608,2
1077,89.611,0.600310689307716,0.386367947793755,[2, 5],500336644558877221144881166773300007788226611888800883388557777001111005511553355442277555288604444774433441177624,2
1078,88.839,1.4878391347472575,0.38896687786925677,[2, 6],633884400221177556644113377885500003311446622771100555588333300773366111122001155224422554444777766770482332282266603568,1
1079,91.493,1.3637775949679314,0.40738703190803205,[2, 7],711663388005544112233774455660044008877552266881100335577221133665511553344776611885555882222883338446622024,1
1080,71.803,1.234974309047393,0.4664036119436962,[2, 8],8774433110055002266881166334455886622775544880088441111223366665511772244222255777733553322114444637,1
1081,74.861,0.7409035457318874,0.49730621846188866,[3, 0],066114444770088332277882255556655113388116677443344558866880011005500776622111155773333112233764,1
1082,88.15,1.3198195355384934,0.4528777933755739,[3, 1],10088775522447766446655118822003300662233558800771155557788553333884455667722226688337777334433621177044424813321116411240,2
1083,84.4,1.0360901669857598,0.49954471297947417,[3, 2],27788554400441100661166553377228877113355880022663388666688882200008811222244884466447700777735776677451,1
1084,99.874,1.0434140868958106,0.410574041051713,[3, 3],300772211882277666655445588110044113355668844770022336677773311663388334466440000337011444511117522005500888866225555332266080,2
1085,73.879,1.1763184073182582,0.45375042683158173,[3, 4],455227711663311008866880044772211554422335577776600555566444400330011882288441177007733775200622,1
1086,95.536,0.8893828250804163,0.5421899305687293,[3, 5],57722660088661188221177334444550000778811556622337744006644667777113300443333112200111144775588883511652274222288710,1
1087,88.665,1.0279053011358423,0.45805668323405546,[3, 6],6224488771177555500443311886677220033008811440055777766447744556666553377332222663344221155888822883122370,2
1088,94.277,0.8703373418547109,0.5365747239822438,[3, 7],7116644008822228855770055663344114433661177558800220033112244774455551100007777667788773333553320444421338833046,1
1089,81.906,0.7220128699573283,0.5464961869712031,[3, 8],81166447733220088005555776611442222118833335544550044110011115522558866007711224466227755100,1
1090,82.041,0.7152499364954021,0.5542740069051865,[4, 0],088775522117700331188662233554466002277668844553344330000550011007711226655667788881166111142220066663322838,1
1091,79.536,1.0184219074301928,0.5232765489243845,[4, 1],10033887766882222773355440055661133771122004488446622666633221166553333447788552288883311881155111177775577064,2
1092,91.785,0.7321155056065528,0.5457753158553705,[4, 2],266550077113333888855661177444400225522883366001122773377772222008800662211668844882235775555441158111100304,1
1093,79.913,0.7322423619159755,0.5563227984975528,[4, 3],3112200776644888800335511556622775544113388770022660055224477333344446688332233000011440088442044536,1
1094,91.467,1.4977145044843179,0.5527563835034336,[4, 4],4558866772200881155333311662277007788221122554433003366442244118877666655556611777744888800668855110022884111301145205,2
1096,78.224,1.2485486410912967,0.5349053382403157,[4, 6],6885511553322001188227733667744004477002266663355448800661111771133331100337722228811665566205,2
1097,81.416,0.7983460876516918,0.4770838866335319,[4, 7],7550022114411335566338877668833220077886655110011553300333366442222662233440066008855880055772288225522766,2
1098,94.629,0.865057100795227,0.5416967029631596,[4, 8],80011883311226666554477223355007788445533002200333344337700663388117777558888668877440055557733251155267711114411600,1
1099,89.26,0.9094651157413474,0.560515233144895,[5, 0],03366114422776622884455778811006633882233771155440088887744664477000044113333002255224433112211116666555533226055644,1
1100,62.461,0.6242950746641222,0.5607239063626361,[5, 1],14466882277003333115544007788662200663322447711881122888877667733000088005500143,1
1101,97.996,0.6768642688996812,0.5621466783017794,[5, 2],211440011666688884433775577770055332288000033447766442255662222004455558877444488331111335511881155002233007711006822624,1
1102,67.426,1.335794201370271,0.5602686193421103,[5, 3],30011226622004444888833777711556644117700886611667722552222442233885511881133445544600,2
1103,82.215,0.5964614764535471,0.5602496490495883,[5, 4],411002233773322668877550088446611778866221133445555883311116677003300006600772222880044224488227766663366533,1
1104,86.729,0.6430602495281177,0.5620897674242137,[5, 5],5332244771166882233667700114488330088552255445500444466440066005566663355111100776625774411777788443344258808638,1
1105,104.468,1.3477358028720705,0.5547482642182342,[5, 6],6228844772233771144660033881100557744330011882266117788770077775511221111331155333344440044148833642200225522776540008868006887322,2
1106,102.467,1.2176623297222082,0.5309215768107144,[5, 7],76622113355008888446677443322004411002233115588772266886633775522440033661111442277333300118166444477117700712066005533800,2
1107,94.695,0.741248702214406,0.5564745608377282,[5, 8],80066223377004477113344115522661188887744228866663300553311660022000088554488227788346677773211001500375555668844044,1
1108,97.619,0.6872321884286258,0.562241529764389,[6, 0],00044223355881177661144332288557700774411665522003388886677778822112244883311333344553300554444766622550011008844006111526022736,1
1109,95.323,1.0646347328020975,0.5451113556171037,[6, 1],122440033552277888855116644773300884422667777553311006600220055556655881111557744448877114411337211732254666622238,2
1110,92.848,1.0815241048037303,0.4712600068293053,[6, 2],2110088773388664455002277441188552233336655776600443300117755661122444422554400332222000077006788446822848,2
1111,89.0,0.8064511287872859,0.5355313578935387,[6, 3],31100558877446644228833775511112200338855006622772244336600770088118888441133448822335544553322555577778866667766814,1
1112,95.865,0.7136759879928162,0.44879918048336304,[6, 4],45577336611338844002211885500007722887755331122668800444488227766552244666633443377114477442100886621551166778833335066003,2
1113,82.655,1.099427098759154,0.5129187692074212,[6, 5],5114400331122335577006622778844882288116644776633336666002266772222556688007733220044554444675522471,1
1114,79.46,0.7223414178531287,0.5496452555298402,[6, 6],6447722335544110055888811227733001144668855002200770033667766226633880000661133444488660044245844087,1
1115,80.378,0.8307253692326767,0.5632090146830064,[6, 7],722880044441155223355881133666611007777884400553311442222774466886622008877556600333300112211771188225577034,1
1116,77.372,0.5867398559914867,0.5640057669689267,[6, 8],80022665533114422008877773355441111007788440033883333771133663300555566776600118866222211770042775577424,1
1117,72.905,0.595306994243562,0.5640816481390143,[7, 0],033224411114455228866665588337711005500776644880066112255772222663300443333553366002200001400846385634315554,1
1118,68.925,0.6199425676411484,0.5641764996016239,[7, 1],1332255886600556633441122887744007700336666776655444477885511557722662211118822220022348,1
1119,83.503,1.337335399760723,0.5593390750085366,[7, 2],255661100440033443311667788882288550066552211770088002266886666223322446633881144554411558844477766018,2
1120,98.143,1.0277637704475298,0.48734681488788556,[7, 3],3220044885511774466330066882255221166558800331144001100777711118877884411554422227722664477555500008832866602443446267,2
1121,68.379,1.0044076545037492,0.3853625222900937,[7, 4],411008855223355332266006688117711224444007766225588334488884466551133666644777700445544300,2
1122,85.531,1.0495598921570188,0.507000037940585,[7, 5],588220022334411006611337788664455442288553366884433000044003333550011666633221122660077667711444477772744862,1
1123,72.315,1.0594117979250774,0.5614068368934249,[7, 6],600552288446633775511330011882211664433445566774400770088006611112244114422662277338855887788610,1
1124,77.488,0.7465242944387928,0.5647266380847593,[7, 7],711442233886611554466558833000022117766445533224411882255551133335500557755667700666688774477288,1
1125,94.59,0.6357031708742094,0.5640247372614485,[7, 8],8115544330077222266440088556611335522773333668800442288660011110000338844666633118833445555005537667777448700262,1
1126,71.006,1.3007125625798568,0.564555905452062,[8, 0],0551133446622552277008866117733004455448877226633660033228855668888118844441155883355557788212,2
1127,83.454,0.6360018757028896,0.5644800242819744,[8, 1],16622334455770000775533884422111155660044773322668877224411880088331144885511771101335544664403777744466,1
1128,87.025,0.6531965875952875,0.5641764996016239,[8, 2],255007733663311776688552244114400338811665511333377887777222277110088002200447744335000661188332288666644260,1
1129,82.71,0.5746784542803195,0.5641954698941458,[8, 3],33300441177555522226666887744000011663388114477334433660033113322006655002211225566448844551100882288507,1
1130,88.545,1.4458095440747036,0.5643851728193648,[8, 4],433225500114466221177338877552200776600665511883344227744003311000088112222668800224666777703553377882288555588863,2
1131,86.338,1.3467936747321345,0.5650681033501537,[8, 5],51133447722220000667766884455338833111177554466223322661144880044001166558811888877335555774433008820777781210,2
1132,103.041,1.4229728632414982,0.5650301627651099,[8, 6],62200554411445577330011882266777766333322558811004422335555334433775500222244774400772277188833661788551877003388044466048,2
1133,71.081,0.6725006852134111,0.5653336874454604,[8, 7],73344226600113322114455665588007711882244330022557766886644440044115522338811777788553311210,1
1134,67.79,0.7393200956538056,0.5649163410099783,[8, 8],86622771144550066773333225544110033440022115566883366665588557788777722001122444488447744304,1
1135,90.734,0.6080585423599264,0.5643851728193648,[0, 0],0224411333355668811774477662255338877114488552266006644332233663300555588228888008866118832004400115577554466503,1
1136,78.243,0.6107800455037632,0.5642903213567553,[0, 1],14488556633775544221100778866002233881122447722226655115522555588006622005533550033004466113311118823634,1
1137,80.777,1.407763164337808,0.5648025192548469,[0, 2],2116688443355557733776611880044227722446655888833000033885533331133660066448811110088245511556011470755074,2
1138,99.992,1.2515553450970347,0.5634556284857912,[0, 3],366775511223344228800118844661177772255440066002244558866221155333355550077110055773377443311441133887788332220888814770488244,2
1139,82.903,0.9925963393694756,0.5139621352961262,[0, 4],411558822446677110088336633778844552277553300112211774400777766448888006688770055003355554433331133286,2
1140,91.171,1.4350676616480273,0.5138672838335168,[0, 5],544881166662255330077224477338800115511886644223344000044446600667777445577008888441122887711776680320432111142227131026,-1
1141,93.512,0.8562791573876642,0.5566452934704254,[0, 6],6224455115533776688221100778844338866552277117733113333001144775544112255772288555588887800550044223344446160302,1
1142,93.077,0.6343124847324416,0.5640247372614485,[0, 7],7443355226688001177111144225588336622447700338866775555116655005577773300888844000044553311554411082277220877844,1
1143,85.607,0.749348387172061,0.5649922221800661,[0, 8],877332266442211331155770055884466227788334400114477444488667766660066882288885555338812333355175500330074120,1
1144,98.313,0.6160348139281117,0.564366202526843,[1, 0],05522778833224444665577118800663388223344550011667755887766442255553355113333117744330000337700886722228811447044036,1
1145,89.492,0.6684533037249094,0.5643282619417992,[1, 1],155664433227700660088557733884422113377558822447766888811880044441144661100116622000022666633003333665544845,1
1146,79.592,0.5842888342979535,0.5642523807717115,[1, 2],2008877445588660033332266441177552211663388554488000077330066662288336611113311551100440022225555384,1
1147,69.76,0.6603504029665744,0.5641195887240581,[1, 3],37755006644883311226600884422557777005566334411668855110022887744003322773388880044335588200,1
